,gen_real_clear,dg_real_clear,ne_real_clear,load_real_clear,wind_real_clear,pv_real_clear,hydro_real_clear,tieline_real_clear,price_real_clear_shift_1,jingjiakongjian,jingjiakongjian_shift_1,sdsurplus,time_order,temperature_620000,temperature_620001,temperature_620002,pressure_620000,pressure_620001,pressure_620002,solartotal_620000,solartotal_620001,solartotal_620002,totalcloud_620000,totalcloud_620001,totalcloud_620002,humidity_620000,humidity_620001,humidity_620002,windspeed_620000,windspeed_620001,windspeed_620002,winddirection_620000,winddirection_620001,winddirection_620002,rainfall_620000,rainfall_620001,rainfall_620002,feeltemp_620000,feeltemp_620001,feeltemp_620002,solar_term,gen_real_clear_新疆,dg_real_clear_新疆,ne_real_clear_新疆,load_real_clear_新疆,wind_real_clear_新疆,pv_real_clear_新疆,hydro_real_clear_新疆,tieline_real_clear_新疆,gen_real_clear_陕西,dg_real_clear_陕西,ne_real_clear_陕西,load_real_clear_陕西,wind_real_clear_陕西,pv_real_clear_陕西,hydro_real_clear_陕西,tieline_real_clear_陕西,gen_real_clear_宁夏,dg_real_clear_宁夏,ne_real_clear_宁夏,load_real_clear_宁夏,wind_real_clear_宁夏,pv_real_clear_宁夏,hydro_real_clear_宁夏,tieline_real_clear_宁夏,gen_real_clear_青海,dg_real_clear_青海,ne_real_clear_青海,load_real_clear_青海,wind_real_clear_青海,pv_real_clear_青海,hydro_real_clear_青海,tieline_real_clear_青海,info_date,info_hour
14498,20577.0,5423.0,1718.9509,19026.0,1718.16,0.7909,2596.57,1550.858,600.0,10838.3371,10598.1141,0.14200000000005275,1,-7.070115,-6.841791,-7.835,805.472414,803.908955,810.71,0.0,0.0,0.0,0.622621,0.728493,0.26795,0.521023,0.592985,0.27995,3.063772,3.767911,0.876877,189.127586,182.108955,212.64,0.0,0.0,0.0,-8.810345,-8.397015,-10.195,2,,,,,,,,,,,3060.22,27155.4,3060.22,0.0,,,19309.12891,8504.09,2762.204834,,,,177.672852,7097.56,,,,,,,,,2025-01-30,00:30
14499,20155.0,5222.0,1755.2175,18794.0,1754.41,0.8075,2393.98,1361.8975,610.0,10784.7,10838.3371,-0.8975000000000364,2,-7.070115,-6.841791,-7.835,805.472414,803.908955,810.71,0.0,0.0,0.0,0.622621,0.728493,0.26795,0.521023,0.592985,0.27995,3.063772,3.767911,0.876877,189.127586,182.108955,212.64,0.0,0.0,0.0,-8.810345,-8.397015,-10.195,2,,,,,,,,,,,3144.88,26821.0,3144.88,0.0,,,20072.06836,8644.94,2751.333252,,,,177.10759,6809.45,,,,,,,,,2025-01-30,00:45
14500,19856.0,5212.0,1769.3431,18768.0,1768.52,0.8231,2445.88,1088.1017,640.0,10428.8786,10784.7,-0.10169999999993706,3,-7.070115,-6.841791,-7.835,805.472414,803.908955,810.71,0.0,0.0,0.0,0.622621,0.728493,0.26795,0.521023,0.592985,0.27995,3.063772,3.767911,0.876877,189.127586,182.108955,212.64,0.0,0.0,0.0,-8.810345,-8.397015,-10.195,2,,,,,,,,,,,3253.75,26474.2,3253.75,0.0,,,19689.69922,8647.44,2811.21582,,,,173.955215,6329.61,,,,,,,,,2025-01-30,01:00
14501,19491.0,5202.0,1693.6713,18784.0,1692.88,0.7913,2366.24,707.5639,640.0,10229.6526,10428.8786,-0.5638999999999896,4,-7.309195,-7.022388,-8.27,805.327586,803.753731,810.6,0.0,0.0,0.0,0.581471,0.690896,0.2149,0.529,0.601164,0.28725,2.963955,3.665468,0.785214,191.47931,186.556716,207.97,0.0,0.0,0.0,-9.18046,-8.752239,-10.615,2,,,,,,,,,,,3384.98,26210.5,3384.98,0.0,,,19788.79102,8631.8,2770.891846,,,,173.341919,6224.14,,,,,,,,,2025-01-30,01:15
14502,19338.0,5194.0,1647.3114,18755.0,1646.52,0.7914,2199.92,582.699,640.0,10296.467600000002,10229.6526,0.30100000000004457,5,-7.309195,-7.022388,-8.27,805.327586,803.753731,810.6,0.0,0.0,0.0,0.581471,0.690896,0.2149,0.529,0.601164,0.28725,2.963955,3.665468,0.785214,191.47931,186.556716,207.97,0.0,0.0,0.0,-9.18046,-8.752239,-10.615,2,,,,,,,,,,,3436.92,25809.6,3436.92,0.0,,,19978.11133,8628.85,2875.705322,,,,172.927063,6064.36,,,,,,,,,2025-01-30,01:30
14503,19293.0,5206.0,1641.711,18613.0,1640.92,0.791,2174.22,672.5412,600.0,10263.610200000001,10296.467600000002,7.4587999999999965,6,-7.309195,-7.022388,-8.27,805.327586,803.753731,810.6,0.0,0.0,0.0,0.581471,0.690896,0.2149,0.529,0.601164,0.28725,2.963955,3.665468,0.785214,191.47931,186.556716,207.97,0.0,0.0,0.0,-9.18046,-8.752239,-10.615,2,,,,,,,,,,,3499.98,25771.8,3499.98,0.0,,,19810.24219,8635.68,2883.674561,,,,173.505402,6040.69,,,,,,,,,2025-01-30,01:45
14504,19387.0,5214.0,1697.1912,18597.0,1696.4,0.7912,2093.87,790.1788,600.0,10382.117600000001,10263.610200000001,-0.17880000000002383,7,-7.309195,-7.022388,-8.27,805.327586,803.753731,810.6,0.0,0.0,0.0,0.581471,0.690896,0.2149,0.529,0.601164,0.28725,2.963955,3.665468,0.785214,191.47931,186.556716,207.97,0.0,0.0,0.0,-9.18046,-8.752239,-10.615,2,,,,,,,,,,,3519.05,25510.6,3519.05,0.0,,,20270.84375,8636.49,2878.666992,,,,175.903809,5955.4,,,,,,,,,2025-01-30,02:00
14505,19676.0,5218.0,1964.5146,18597.0,1963.71,0.8046,2099.88,1078.9757,600.0,10393.5811,10382.117600000001,0.02430000000003929,8,-7.65977,-7.402985,-8.52,805.012644,803.392537,810.44,0.0,0.0,0.0,0.559034,0.661463,0.2159,0.536747,0.61097,0.2881,2.765337,3.387644,0.832591,181.762069,170.355224,219.975,0.0,0.0,0.0,-9.341379,-8.98209,-10.545,2,,,,,,,,,,,3480.95,25272.0,3480.95,0.0,,,20069.6543,8645.82,2968.744385,,,,178.698257,6079.46,,,,,,,,,2025-01-30,02:15
14506,19803.0,5232.0,2246.0402,18668.0,2245.23,0.8102,2100.73,1134.7779,600.0,10224.007700000002,10393.5811,0.2220999999999549,9,-7.65977,-7.402985,-8.52,805.012644,803.392537,810.44,0.0,0.0,0.0,0.559034,0.661463,0.2159,0.536747,0.61097,0.2881,2.765337,3.387644,0.832591,181.762069,170.355224,219.975,0.0,0.0,0.0,-9.341379,-8.98209,-10.545,2,,,,,,,,,,,3486.79,25147.0,3486.79,0.0,,,19919.76563,8640.78,3080.579346,,,,176.451782,5392.53,,,,,,,,,2025-01-30,02:30
14507,19743.0,5282.0,2496.2006,18564.0,2495.41,0.7906,2054.98,1176.5258,580.0,9907.3452,10224.007700000002,2.47420000000011,10,-7.65977,-7.402985,-8.52,805.012644,803.392537,810.44,0.0,0.0,0.0,0.559034,0.661463,0.2159,0.536747,0.61097,0.2881,2.765337,3.387644,0.832591,181.762069,170.355224,219.975,0.0,0.0,0.0,-9.341379,-8.98209,-10.545,2,,,,,,,,,,,3504.01,25104.4,3504.01,0.0,,,19853.08398,8642.09,3063.231201,,,,175.14006,5406.33,,,,,,,,,2025-01-30,02:45
14508,19606.0,5330.0,2652.5243,18495.0,2651.73,0.7943,2026.98,1110.2035,540.0,9595.6992,9907.3452,0.7964999999999236,11,-7.65977,-7.402985,-8.52,805.012644,803.392537,810.44,0.0,0.0,0.0,0.559034,0.661463,0.2159,0.536747,0.61097,0.2881,2.765337,3.387644,0.832591,181.762069,170.355224,219.975,0.0,0.0,0.0,-9.341379,-8.98209,-10.545,2,,,,,,,,,,,3488.84,25028.9,3488.84,0.0,,,19821.28516,8645.32,2975.622803,,,,175.37207,5484.34,,,,,,,,,2025-01-30,03:00
14509,19544.0,5340.0,2810.1515,18488.0,2809.36,0.7915,2031.6,1056.6507,500.0,9362.899199999998,9595.6992,-0.6506999999999152,12,-7.965517,-7.71791,-8.795,804.614943,802.926866,810.27,0.0,0.0,0.0,0.532322,0.622776,0.2293,0.548931,0.625612,0.29205,2.589291,3.104301,0.989789,190.952874,182.543284,219.125,0.001149,0.001493,0.0,-9.578161,-9.377612,-10.25,2,,,,,,,,,,,3498.92,24958.0,3498.92,0.0,,,19731.04688,8638.93,2741.609863,,,,172.903473,5384.56,,,,,,,,,2025-01-30,03:15
14510,19450.0,5339.0,3055.7306,18495.0,3054.94,0.7906,2013.1,954.5309,580.0,9041.700300000002,9362.899199999998,0.46910000000002583,13,-7.965517,-7.71791,-8.795,804.614943,802.926866,810.27,0.0,0.0,0.0,0.532322,0.622776,0.2293,0.548931,0.625612,0.29205,2.589291,3.104301,0.989789,190.952874,182.543284,219.125,0.001149,0.001493,0.0,-9.578161,-9.377612,-10.25,2,,,,,,,,,,,3519.68,24750.7,3519.68,0.0,,,19679.76563,8633.94,2530.431152,,,,164.272858,5308.58,,,,,,,,,2025-01-30,03:30
14511,19471.0,5375.0,3220.3715,18453.0,3219.58,0.7915,1972.81,1017.6768,550.0,8902.4953,9041.700300000002,0.32320000000004256,14,-7.965517,-7.71791,-8.795,804.614943,802.926866,810.27,0.0,0.0,0.0,0.532322,0.622776,0.2293,0.548931,0.625612,0.29205,2.589291,3.104301,0.989789,190.952874,182.543284,219.125,0.001149,0.001493,0.0,-9.578161,-9.377612,-10.25,2,,,,,,,,,,,3525.39,24710.9,3525.39,0.0,,,19711.66797,8619.52,2256.620361,,,,162.667557,5345.79,,,,,,,,,2025-01-30,03:45
14512,19639.0,5465.0,3607.1995,18516.0,3606.39,0.8095,1929.21,1122.5802,500.0,8637.170699999999,8902.4953,0.4197999999998956,15,-7.965517,-7.71791,-8.795,804.614943,802.926866,810.27,0.0,0.0,0.0,0.532322,0.622776,0.2293,0.548931,0.625612,0.29205,2.589291,3.104301,0.989789,190.952874,182.543284,219.125,0.001149,0.001493,0.0,-9.578161,-9.377612,-10.25,2,,,,,,,,,,,3488.04,24679.7,3488.04,0.0,,,19713.80078,8619.35,2099.613037,,,,165.407578,5398.62,,,,,,,,,2025-01-30,04:00
14513,19302.0,5503.0,4081.3412,18331.0,4080.54,0.8012,1873.35,971.6104,400.0,7844.919200000002,8637.170699999999,-0.6104000000000269,16,-8.263218,-8.026866,-9.055,804.166667,802.337313,810.295,0.0,0.0,0.0,0.697483,0.778328,0.42665,0.560862,0.640985,0.29245,2.755303,3.331818,0.964776,192.171264,183.40597,221.535,0.001149,0.001493,0.0,-10.004598,-9.853731,-10.51,2,,,,,,,,,,,3437.89,24604.7,3437.89,0.0,,,19755.7832,8570.09,1969.795898,,,,166.482925,5716.08,,,,,,,,,2025-01-30,04:15
14514,19566.0,5542.0,4577.0298,18459.0,4576.24,0.7898,1830.05,1106.8966,400.0,7616.8168000000005,7844.919200000002,0.10339999999996508,17,-8.263218,-8.026866,-9.055,804.166667,802.337313,810.295,0.0,0.0,0.0,0.697483,0.778328,0.42665,0.560862,0.640985,0.29245,2.755303,3.331818,0.964776,192.171264,183.40597,221.535,0.001149,0.001493,0.0,-10.004598,-9.853731,-10.51,2,,,,,,,,,,,3306.42,24579.0,3306.42,0.0,,,19813.74219,8561.68,1759.455933,,,,177.240204,5782.87,,,,,,,,,2025-01-30,04:30
14515,19543.0,5583.0,5105.4685,18408.0,5104.68,0.7885,1783.67,1134.8054,400.0,7070.666900000002,7616.8168000000005,0.19460000000003674,18,-8.263218,-8.026866,-9.055,804.166667,802.337313,810.295,0.0,0.0,0.0,0.697483,0.778328,0.42665,0.560862,0.640985,0.29245,2.755303,3.331818,0.964776,192.171264,183.40597,221.535,0.001149,0.001493,0.0,-10.004598,-9.853731,-10.51,2,,,,,,,,,,,3142.35,24538.7,3142.35,0.0,,,19824.79297,8555.86,1602.528076,,,,180.265961,5964.78,,,,,,,,,2025-01-30,04:45
14516,19734.0,5613.0,5558.7996,18355.0,5558.01,0.7896,1784.05,1378.7349,400.0,6777.8853,7070.666900000002,0.26510000000007494,19,-8.263218,-8.026866,-9.055,804.166667,802.337313,810.295,0.0,0.0,0.0,0.697483,0.778328,0.42665,0.560862,0.640985,0.29245,2.755303,3.331818,0.964776,192.171264,183.40597,221.535,0.001149,0.001493,0.0,-10.004598,-9.853731,-10.51,2,,,,,,,,,,,3077.94,24686.7,3077.94,0.0,,,19709.82031,8547.44,1500.348999,,,,169.67894,6126.11,,,,,,,,,2025-01-30,05:00
14517,20038.0,5600.0,5970.6477,18321.0,5969.84,0.8077,1793.22,1717.0147,400.0,6674.146999999999,6777.8853,-0.014699999999947977,20,-8.555172,-8.349254,-9.245,803.748276,801.810448,810.24,0.0,0.0,0.0,0.731989,0.787328,0.5466,0.571299,0.654507,0.29255,2.942747,3.56326,1.015571,193.262069,182.174627,230.405,0.0,0.0,0.0,-10.696552,-10.561194,-11.15,2,,,,,,,,,,,3126.607,24718.5,3123.57,3.0368,,,19837.1582,8543.15,1354.04834,,,,170.941925,6321.58,,,,,,,,,2025-01-30,05:15
14518,20377.0,5632.0,6413.6106,18261.0,6412.82,0.7906,1824.76,2108.6974,400.0,6499.326800000001,6674.146999999999,7.302599999999984,21,-8.555172,-8.349254,-9.245,803.748276,801.810448,810.24,0.0,0.0,0.0,0.731989,0.787328,0.5466,0.571299,0.654507,0.29255,2.942747,3.56326,1.015571,193.262069,182.174627,230.405,0.0,0.0,0.0,-10.696552,-10.561194,-11.15,2,,,,,,,,,,,3100.649,24671.7,3097.6,3.0488,,,19785.47852,8544.56,1258.686157,,,,171.128067,6344.69,,,,,,,,,2025-01-30,05:30
14519,20027.0,5641.0,6608.2899,18384.0,6607.5,0.7899,1786.82,1643.009,400.0,5990.899099999999,6499.326800000001,-0.009000000000014552,22,-8.555172,-8.349254,-9.245,803.748276,801.810448,810.24,0.0,0.0,0.0,0.731989,0.787328,0.5466,0.571299,0.654507,0.29255,2.942747,3.56326,1.015571,193.262069,182.174627,230.405,0.0,0.0,0.0,-10.696552,-10.561194,-11.15,2,,,,,,,,,,,3206.1877,24799.4,3203.16,3.0278,,,19803.15234,8542.99,1183.3479,,,,173.305939,5681.35,,,,,,,,,2025-01-30,05:45
14520,20137.0,5624.0,6743.0691,18330.0,6742.28,0.7891,1779.73,1807.1738,400.0,5990.3747,5990.899099999999,-0.17380000000002838,23,-8.555172,-8.349254,-9.245,803.748276,801.810448,810.24,0.0,0.0,0.0,0.731989,0.787328,0.5466,0.571299,0.654507,0.29255,2.942747,3.56326,1.015571,193.262069,182.174627,230.405,0.0,0.0,0.0,-10.696552,-10.561194,-11.15,2,,,,,,,,,,,3286.0369,24911.6,3283.01,3.0269,,,19795.4043,8562.27,1121.808594,,,,175.294861,5760.04,,,,,,,,,2025-01-30,06:00
14521,20172.0,5640.0,6861.969,18088.0,6861.18,0.789,1777.14,2083.7282,396.73,5892.619200000001,5990.3747,0.2717999999999847,24,-8.78046,-8.543284,-9.575,803.766667,801.741791,810.55,0.0,0.0,0.0,0.776621,0.773179,0.78815,0.579138,0.662627,0.29945,2.795305,3.462337,0.723654,202.709195,192.659701,236.375,0.0,0.0,0.0,-10.629885,-10.344776,-11.585,2,,,,,,,,,,,3201.3103,25039.4,3197.89,3.4204,,,19652.77734,8617.89,1067.260132,,,,176.200439,5552.5,,,,,,,,,2025-01-30,06:15
14522,21494.0,5875.0,6844.57,18296.0,6843.78,0.79,1985.34,3198.0118,395.49,6789.1018,5892.619200000001,-0.011800000000221189,25,-8.78046,-8.543284,-9.575,803.766667,801.741791,810.55,0.0,0.0,0.0,0.776621,0.773179,0.78815,0.579138,0.662627,0.29945,2.795305,3.462337,0.723654,202.709195,192.659701,236.375,0.0,0.0,0.0,-10.629885,-10.344776,-11.585,2,,,,,,,,,,,3088.2803,25349.1,3084.88,3.4004,,,19617.99609,8606.67,1058.826416,,,,175.240692,6010.99,,,,,,,,,2025-01-30,06:30
14523,21478.0,5937.0,6887.6602,18501.0,6886.87,0.7902,1987.4,2976.275,471.47,6665.214800000002,6789.1018,0.724999999999909,26,-8.78046,-8.543284,-9.575,803.766667,801.741791,810.55,0.0,0.0,0.0,0.776621,0.773179,0.78815,0.579138,0.662627,0.29945,2.795305,3.462337,0.723654,202.709195,192.659701,236.375,0.0,0.0,0.0,-10.629885,-10.344776,-11.585,2,,,,,,,,,,,3040.6719,25455.1,3037.27,3.4019,,,18974.50586,8608.26,1094.131958,,,,177.01181,6411.4,,,,,,,,,2025-01-30,06:45
14524,22200.0,6050.0,6922.1895,18609.0,6921.4,0.7895,2092.27,3591.0163,472.03,7135.5567999999985,6665.214800000002,-0.016299999999773718,27,-8.78046,-8.543284,-9.575,803.766667,801.741791,810.55,0.0,0.0,0.0,0.776621,0.773179,0.78815,0.579138,0.662627,0.29945,2.795305,3.462337,0.723654,202.709195,192.659701,236.375,0.0,0.0,0.0,-10.629885,-10.344776,-11.585,2,,,,,,,,,,,2865.2249,25460.5,2861.83,3.3949,,,18889.68164,8620.88,1040.260376,,,,177.101318,6395.46,,,,,,,,,2025-01-30,07:00
14525,23716.0,6363.0,7015.0258,18713.0,7014.23,0.7958,2472.72,5003.1941,471.85,7865.448300000002,7135.5567999999985,-0.1940999999997075,28,-8.789655,-8.48806,-9.8,804.125287,802.01194,811.205,0.0,0.0,0.0,0.807471,0.825343,0.7476,0.580126,0.662269,0.30495,2.754164,3.337468,0.942555,207.358621,195.314925,247.705,0.0,0.0,0.0,-10.57931,-10.241791,-11.71,2,,,,,,,,,,,2637.5164,25789.4,2621.08,16.4364,,,18331.29492,8617.95,992.501892,,,,173.83667,6085.47,,,,,,,,,2025-01-30,07:15
14526,24132.0,6375.0,7078.8503,18725.0,7078.06,0.7903,2544.95,5407.488,509.36,8133.687699999999,7865.448300000002,-0.48800000000028376,29,-8.789655,-8.48806,-9.8,804.125287,802.01194,811.205,0.0,0.0,0.0,0.807471,0.825343,0.7476,0.580126,0.662269,0.30495,2.754164,3.337468,0.942555,207.358621,195.314925,247.705,0.0,0.0,0.0,-10.57931,-10.241791,-11.71,2,,,,,,,,,,,2319.3855,25859.3,2302.96,16.4256,,,19056.95313,8571.66,1014.384033,,,,174.139969,6023.66,,,,,,,,,2025-01-30,07:30
14527,24180.0,6360.0,7033.3352,18926.0,7032.54,0.7952,2520.61,5253.0804,519.23,8265.135199999997,8133.687699999999,0.9196000000001732,30,-8.789655,-8.48806,-9.8,804.125287,802.01194,811.205,0.0,0.0,0.0,0.807471,0.825343,0.7476,0.580126,0.662269,0.30495,2.754164,3.337468,0.942555,207.358621,195.314925,247.705,0.0,0.0,0.0,-10.57931,-10.241791,-11.71,2,,,,,,,,,,,2034.2228,25769.7,2002.28,31.9428,,,19112.23633,8152.93,954.959595,,,,176.594589,6317.71,,,,,,,,,2025-01-30,07:45
14528,24031.0,6363.0,6923.1289,18874.0,6921.88,1.2489,2527.63,5157.3759,567.05,8217.616999999998,8265.135199999997,-0.37590000000000146,31,-8.789655,-8.48806,-9.8,804.125287,802.01194,811.205,0.0,0.0,0.0,0.807471,0.825343,0.7476,0.580126,0.662269,0.30495,2.754164,3.337468,0.942555,207.358621,195.314925,247.705,0.0,0.0,0.0,-10.57931,-10.241791,-11.71,2,,,,,,,,,,,2042.725,26297.7,1751.23,291.495,,,18802.46289,8033.72,912.934387,,,,173.158524,6372.8,,,,,,,,,2025-01-30,08:00
14529,23389.0,6330.0,6861.8883,19157.0,6844.25,17.6383,2473.06,4232.3707,471.91,7724.422400000001,8217.616999999998,-0.37070000000039727,32,-8.752874,-8.365672,-10.05,804.668966,802.497015,811.945,0.0,0.0,0.0,0.812598,0.821134,0.784,0.582322,0.662866,0.3125,2.665945,3.258246,0.826395,195.212644,187.389552,221.42,0.0,0.0,0.0,-10.543678,-10.035821,-12.245,2,,,,,,,,,,,2527.218,26789.2,1578.12,949.098,,,18442.03711,7390.26,957.241455,,,,170.837463,6449.49,,,,,,,,,2025-01-30,08:15
14530,24404.0,6517.0,7004.538,19316.0,6878.32,126.218,2758.35,5087.2203,472.6,8123.3323,7724.422400000001,0.779700000000048,33,-8.752874,-8.365672,-10.05,804.668966,802.497015,811.945,0.0,0.0,0.0,0.812598,0.821134,0.784,0.582322,0.662866,0.3125,2.665945,3.258246,0.826395,195.212644,187.389552,221.42,0.0,0.0,0.0,-10.543678,-10.035821,-12.245,2,,,,,,,,,,,3437.26,27545.0,1460.22,1977.04,,,18299.56445,7283.1,1342.758301,,,,172.461914,6555.93,,,,,,,,,2025-01-30,08:30
14531,24935.0,6504.0,7318.21,19401.0,6808.82,509.39,2721.25,5533.295,483.31,8390.835,8123.3323,0.7049999999999272,34,-8.752874,-8.365672,-10.05,804.668966,802.497015,811.945,0.0,0.0,0.0,0.812598,0.821134,0.784,0.582322,0.662866,0.3125,2.665945,3.258246,0.826395,195.212644,187.389552,221.42,0.0,0.0,0.0,-10.543678,-10.035821,-12.245,2,,,,,,,,,,,4846.75,28007.6,1409.48,3437.27,,,19089.73047,7536.86,2318.595215,,,,172.393188,7144.57,,,,,,,,,2025-01-30,08:45
14532,25634.0,6507.0,8116.82,19534.0,6803.81,1313.01,2694.5,6103.3431,380.33,8319.023099999999,8390.835,-3.3431000000000495,35,-8.752874,-8.365672,-10.05,804.668966,802.497015,811.945,0.0,0.0,0.0,0.812598,0.821134,0.784,0.582322,0.662866,0.3125,2.665945,3.258246,0.826395,195.212644,187.389552,221.42,0.0,0.0,0.0,-10.543678,-10.035821,-12.245,2,,,,,,,,,,,6682.66,28326.8,1275.02,5407.64,,,20541.88672,7378.41,3883.246582,,,,164.622437,7785.32,,,,,,,,,2025-01-30,09:00
14533,25417.0,6547.0,9456.89,19664.0,6883.53,2573.36,2644.15,5752.478,324.0,6768.438,8319.023099999999,0.5219999999999345,36,-7.894253,-7.30597,-9.865,805.274713,803.050746,812.725,16.170054,11.191264,36.086028,0.89223,0.903552,0.8543,0.569241,0.645716,0.31305,3.001664,3.655706,0.970358,198.128736,186.750746,236.245,0.0,0.0,0.0,-10.482759,-9.78209,-12.83,2,,,,,,,,,,,8389.49,28428.2,1101.18,7288.31,,,21932.38086,7407.92,5988.927246,,,,165.257782,7670.26,,,,,,,,,2025-01-30,09:15
14534,26446.0,6384.0,11450.64,19684.0,6925.06,4525.58,2318.56,6761.8689,40.48,6292.668900000002,6768.438,0.13109999999960564,37,-7.894253,-7.30597,-9.865,805.274713,803.050746,812.725,16.170054,11.191264,36.086028,0.89223,0.903552,0.8543,0.569241,0.645716,0.31305,3.001664,3.655706,0.970358,198.128736,186.750746,236.245,0.0,0.0,0.0,-10.482759,-9.78209,-12.83,2,,,,,,,,,,,9900.525,28583.6,906.335,8994.19,,,22720.88281,7304.18,8348.369141,,,,166.570343,8867.5,,,,,,,,,2025-01-30,09:30
14535,27236.0,5786.0,13760.44,19805.0,6960.2,6800.24,1528.32,7430.6296,40.0,6160.8696,6292.668900000002,0.37039999999979045,38,-7.894253,-7.30597,-9.865,805.274713,803.050746,812.725,16.170054,11.191264,36.086028,0.89223,0.903552,0.8543,0.569241,0.645716,0.31305,3.001664,3.655706,0.970358,198.128736,186.750746,236.245,0.0,0.0,0.0,-10.482759,-9.78209,-12.83,2,,,,,,,,,,,11121.794,28493.1,751.294,10370.5,,,23096.10352,6890.71,10557.35059,,,,171.352264,8807.28,,,,,,,,,2025-01-30,09:45
14536,27336.0,5520.0,15046.39,20037.0,6528.55,8517.84,1409.85,7299.0564,40.0,5359.8164000000015,6160.8696,-0.05640000000039436,39,-7.894253,-7.30597,-9.865,805.274713,803.050746,812.725,16.170054,11.191264,36.086028,0.89223,0.903552,0.8543,0.569241,0.645716,0.31305,3.001664,3.655706,0.970358,198.128736,186.750746,236.245,0.0,0.0,0.0,-10.482759,-9.78209,-12.83,2,,,,,,,,,,,12290.801,28508.5,592.601,11698.2,,,22803.86719,5928.77,12543.65234,,,,170.905975,6255.21,,,,,,,,,2025-01-30,10:00
14537,28044.0,5390.0,16447.8,19866.0,6060.1,10387.7,1351.76,8178.4445,40.45,4854.884499999998,5359.8164000000015,-0.4444999999996071,40,-5.498851,-4.89403,-7.525,805.802299,803.534328,813.4,126.079076,119.041154,154.231921,0.895483,0.902851,0.8708,0.52954,0.603866,0.28055,2.95574,3.496013,1.277776,176.373563,156.277612,243.695,0.001149,0.001493,0.0,-8.294253,-7.371642,-11.385,2,,,,,,,,,,,13180.261,28536.2,459.961,12720.3,,,22495.29492,5482.69,14010.42773,,,,163.369293,6021.19,,,,,,,,,2025-01-30,10:15
14538,28323.0,5304.0,17716.96,19891.0,5829.46,11887.5,1292.07,8419.8967,40.0,3997.8666999999987,4854.884499999998,12.103300000000672,41,-5.498851,-4.89403,-7.525,805.802299,803.534328,813.4,126.079076,119.041154,154.231921,0.895483,0.902851,0.8708,0.52954,0.603866,0.28055,2.95574,3.496013,1.277776,176.373563,156.277612,243.695,0.001149,0.001493,0.0,-8.294253,-7.371642,-11.385,2,,,,,,,,,,,12972.905,28221.2,348.005,12624.9,,,21909.59766,5272.78,15421.16211,,,,161.451111,6648.37,,,,,,,,,2025-01-30,10:30
14539,28014.0,5370.0,17873.19,19730.0,5209.39,12663.8,1282.11,8284.4714,40.49,3489.171400000003,3997.8666999999987,-0.471400000000358,42,-5.498851,-4.89403,-7.525,805.802299,803.534328,813.4,126.079076,119.041154,154.231921,0.895483,0.902851,0.8708,0.52954,0.603866,0.28055,2.95574,3.496013,1.277776,176.373563,156.277612,243.695,0.001149,0.001493,0.0,-8.294253,-7.371642,-11.385,2,,,,,,,,,,,13124.808,27661.5,263.107,12861.7,,,21161.25,5116.34,16601.45313,,,,158.609406,6595.0,,,,,,,,,2025-01-30,10:45
14540,27158.0,5167.0,17302.24,19682.0,4820.14,12482.1,1269.35,7475.5045,40.0,3418.914499999997,3489.171400000003,0.4954999999999927,43,-5.498851,-4.89403,-7.525,805.802299,803.534328,813.4,126.079076,119.041154,154.231921,0.895483,0.902851,0.8708,0.52954,0.603866,0.28055,2.95574,3.496013,1.277776,176.373563,156.277612,243.695,0.001149,0.001493,0.0,-8.294253,-7.371642,-11.385,2,,,,,,,,,,,12865.023,27583.8,188.924,12676.1,,,20095.53906,4938.59,16109.63477,,,,159.34996,6323.65,,,,,,,,,2025-01-30,11:00
14541,25926.0,4898.0,17146.66,19519.0,4665.76,12480.9,1347.43,6407.3843,40.1,2534.2942999999977,3418.914499999997,-0.38429999999971187,44,-3.418391,-3.00597,-4.8,805.955172,803.61194,813.805,279.56396,280.696882,275.032085,0.89708,0.948687,0.7242,0.499609,0.578299,0.236,3.243805,3.868134,1.304777,190.893103,171.704478,255.175,0.008046,0.010448,0.0,-6.443678,-5.908955,-8.235,2,,,,,,,,,,,12043.587,27550.8,132.587,11911.0,,,19289.82031,4562.28,15561.50488,,,,159.120483,6251.77,,,,,,,,,2025-01-30,11:15
14542,25270.0,4852.0,16976.8,19347.0,4607.3,12369.5,1332.8,5933.5216,40.0,2118.9216000000006,2534.2942999999977,-10.521600000000035,45,-3.418391,-3.00597,-4.8,805.955172,803.61194,813.805,279.56396,280.696882,275.032085,0.89708,0.948687,0.7242,0.499609,0.578299,0.236,3.243805,3.868134,1.304777,190.893103,171.704478,255.175,0.008046,0.010448,0.0,-6.443678,-5.908955,-8.235,2,,,,,,,,,,,11892.375,27485.6,110.275,11782.1,,,19446.625,4517.03,15727.08203,,,,161.894592,6347.86,,,,,,,,,2025-01-30,11:30
