,price_real_clear,info_date,info_hour
5828,504.49,2024-10-31,17:00
5829,560.69,2024-10-31,17:15
5830,563.57,2024-10-31,17:30
5831,562.56,2024-10-31,17:45
5832,561.69,2024-10-31,18:00
5833,575.03,2024-10-31,18:15
5834,531.51,2024-10-31,18:30
5835,528.75,2024-10-31,18:45
5836,524.69,2024-10-31,19:00
5837,600.0,2024-10-31,19:15
5838,600.0,2024-10-31,19:30
5839,580.0,2024-10-31,19:45
5840,550.0,2024-10-31,20:00
5841,600.0,2024-10-31,20:15
5842,600.0,2024-10-31,20:30
5843,600.0,2024-10-31,20:45
5844,600.0,2024-10-31,21:00
5845,600.0,2024-10-31,21:15
5846,600.0,2024-10-31,21:30
5847,600.0,2024-10-31,21:45
5848,600.0,2024-10-31,22:00
5849,600.0,2024-10-31,22:15
5850,600.0,2024-10-31,22:30
5851,600.0,2024-10-31,22:45
5852,580.0,2024-10-31,23:00
5853,600.0,2024-10-31,23:15
5854,600.0,2024-10-31,23:30
5855,600.0,2024-10-31,23:45
5856,600.0,2024-10-31,24:00
5857,590.0,2024-11-01,00:15
5858,600.0,2024-11-01,00:30
5859,600.0,2024-11-01,00:45
5860,600.0,2024-11-01,01:00
5861,566.32,2024-11-01,01:15
5862,566.24,2024-11-01,01:30
5863,580.0,2024-11-01,01:45
5864,580.0,2024-11-01,02:00
5865,590.0,2024-11-01,02:15
5866,590.0,2024-11-01,02:30
5867,600.0,2024-11-01,02:45
5868,600.0,2024-11-01,03:00
5869,600.0,2024-11-01,03:15
5870,600.0,2024-11-01,03:30
5871,600.0,2024-11-01,03:45
5872,600.0,2024-11-01,04:00
5873,600.0,2024-11-01,04:15
5874,600.0,2024-11-01,04:30
5875,600.0,2024-11-01,04:45
5876,600.0,2024-11-01,05:00
5877,600.0,2024-11-01,05:15
5878,600.0,2024-11-01,05:30
5879,600.0,2024-11-01,05:45
5880,600.0,2024-11-01,06:00
5881,600.0,2024-11-01,06:15
5882,600.0,2024-11-01,06:30
5883,600.0,2024-11-01,06:45
5884,600.0,2024-11-01,07:00
5885,600.0,2024-11-01,07:15
5886,600.0,2024-11-01,07:30
5887,599.99,2024-11-01,07:45
5888,599.97,2024-11-01,08:00
5889,599.96,2024-11-01,08:15
5890,589.95,2024-11-01,08:30
5891,559.72,2024-11-01,08:45
5892,359.95,2024-11-01,09:00
5893,349.95,2024-11-01,09:15
5894,40.0,2024-11-01,09:30
5895,40.0,2024-11-01,09:45
5896,40.0,2024-11-01,10:00
5897,40.0,2024-11-01,10:15
5898,40.0,2024-11-01,10:30
5899,40.0,2024-11-01,10:45
5900,40.0,2024-11-01,11:00
5901,40.0,2024-11-01,11:15
5902,40.0,2024-11-01,11:30
5903,40.0,2024-11-01,11:45
5904,40.0,2024-11-01,12:00
5905,40.0,2024-11-01,12:15
5906,40.0,2024-11-01,12:30
5907,40.0,2024-11-01,12:45
5908,40.0,2024-11-01,13:00
5909,40.0,2024-11-01,13:15
5910,40.0,2024-11-01,13:30
5911,40.0,2024-11-01,13:45
5912,40.0,2024-11-01,14:00
5913,40.0,2024-11-01,14:15
5914,40.0,2024-11-01,14:30
5915,40.0,2024-11-01,14:45
5916,40.0,2024-11-01,15:00
5917,40.0,2024-11-01,15:15
5918,40.0,2024-11-01,15:30
5919,313.89,2024-11-01,15:45
5920,393.97,2024-11-01,16:00
5921,40.0,2024-11-01,16:15
5922,318.14,2024-11-01,16:30
5923,454.24,2024-11-01,16:45
5924,455.93,2024-11-01,17:00
5925,573.5,2024-11-01,17:15
5926,572.87,2024-11-01,17:30
5927,556.59,2024-11-01,17:45
5928,529.33,2024-11-01,18:00
5929,452.14,2024-11-01,18:15
5930,450.75,2024-11-01,18:30
5931,449.8,2024-11-01,18:45
5932,448.22,2024-11-01,19:00
5933,404.39,2024-11-01,19:15
5934,341.65,2024-11-01,19:30
5935,340.0,2024-11-01,19:45
5936,350.0,2024-11-01,20:00
5937,350.0,2024-11-01,20:15
5938,430.0,2024-11-01,20:30
5939,400.0,2024-11-01,20:45
5940,400.0,2024-11-01,21:00
5941,450.0,2024-11-01,21:15
5942,430.0,2024-11-01,21:30
5943,450.0,2024-11-01,21:45
5944,480.0,2024-11-01,22:00
5945,490.0,2024-11-01,22:15
5946,500.0,2024-11-01,22:30
5947,500.0,2024-11-01,22:45
5948,500.0,2024-11-01,23:00
5949,590.0,2024-11-01,23:15
5950,600.0,2024-11-01,23:30
5951,600.0,2024-11-01,23:45
5952,600.0,2024-11-01,24:00
5953,600.0,2024-11-02,00:15
5954,600.0,2024-11-02,00:30
5955,600.0,2024-11-02,00:45
5956,600.0,2024-11-02,01:00
5957,600.0,2024-11-02,01:15
5958,600.0,2024-11-02,01:30
5959,600.0,2024-11-02,01:45
5960,600.0,2024-11-02,02:00
5961,600.0,2024-11-02,02:15
5962,600.0,2024-11-02,02:30
5963,600.0,2024-11-02,02:45
5964,600.0,2024-11-02,03:00
5965,590.0,2024-11-02,03:15
5966,590.0,2024-11-02,03:30
5967,590.0,2024-11-02,03:45
5968,580.0,2024-11-02,04:00
5969,570.0,2024-11-02,04:15
5970,570.0,2024-11-02,04:30
5971,580.0,2024-11-02,04:45
5972,580.0,2024-11-02,05:00
5973,580.0,2024-11-02,05:15
5974,570.0,2024-11-02,05:30
5975,570.0,2024-11-02,05:45
5976,570.0,2024-11-02,06:00
5977,570.0,2024-11-02,06:15
5978,570.0,2024-11-02,06:30
5979,570.0,2024-11-02,06:45
5980,570.0,2024-11-02,07:00
5981,450.0,2024-11-02,07:15
5982,480.0,2024-11-02,07:30
5983,499.99,2024-11-02,07:45
5984,449.98,2024-11-02,08:00
5985,449.97,2024-11-02,08:15
5986,369.97,2024-11-02,08:30
5987,399.95,2024-11-02,08:45
5988,339.95,2024-11-02,09:00
5989,40.0,2024-11-02,09:15
5990,40.0,2024-11-02,09:30
5991,40.0,2024-11-02,09:45
5992,40.0,2024-11-02,10:00
5993,40.0,2024-11-02,10:15
5994,40.0,2024-11-02,10:30
5995,40.0,2024-11-02,10:45
5996,40.0,2024-11-02,11:00
5997,40.0,2024-11-02,11:15
5998,40.0,2024-11-02,11:30
5999,40.0,2024-11-02,11:45
6000,40.0,2024-11-02,12:00
6001,40.0,2024-11-02,12:15
6002,40.0,2024-11-02,12:30
6003,40.0,2024-11-02,12:45
6004,40.0,2024-11-02,13:00
6005,40.0,2024-11-02,13:15
6006,40.0,2024-11-02,13:30
6007,40.0,2024-11-02,13:45
6008,40.0,2024-11-02,14:00
6009,40.0,2024-11-02,14:15
6010,40.0,2024-11-02,14:30
6011,40.0,2024-11-02,14:45
6012,40.0,2024-11-02,15:00
6013,40.0,2024-11-02,15:15
6014,40.0,2024-11-02,15:30
6015,40.0,2024-11-02,15:45
6016,40.0,2024-11-02,16:00
6017,40.0,2024-11-02,16:15
6018,40.0,2024-11-02,16:30
6019,306.02,2024-11-02,16:45
6020,344.62,2024-11-02,17:00
6021,427.85,2024-11-02,17:15
6022,541.06,2024-11-02,17:30
6023,529.98,2024-11-02,17:45
6024,519.94,2024-11-02,18:00
6025,329.42,2024-11-02,18:15
6026,40.0,2024-11-02,18:30
6027,40.0,2024-11-02,18:45
6028,280.13,2024-11-02,19:00
6029,40.0,2024-11-02,19:15
6030,40.0,2024-11-02,19:30
6031,40.0,2024-11-02,19:45
6032,40.0,2024-11-02,20:00
6033,40.0,2024-11-02,20:15
6034,40.0,2024-11-02,20:30
6035,40.0,2024-11-02,20:45
6036,40.0,2024-11-02,21:00
6037,40.0,2024-11-02,21:15
6038,40.0,2024-11-02,21:30
6039,40.0,2024-11-02,21:45
6040,40.0,2024-11-02,22:00
6041,40.0,2024-11-02,22:15
6042,40.0,2024-11-02,22:30
6043,40.0,2024-11-02,22:45
6044,40.0,2024-11-02,23:00
6045,300.0,2024-11-02,23:15
6046,350.0,2024-11-02,23:30
6047,360.0,2024-11-02,23:45
6048,370.0,2024-11-02,24:00
6049,150.0,2024-11-03,00:15
6050,320.0,2024-11-03,00:30
6051,320.0,2024-11-03,00:45
6052,300.0,2024-11-03,01:00
6053,150.0,2024-11-03,01:15
6054,350.0,2024-11-03,01:30
6055,350.0,2024-11-03,01:45
6056,340.0,2024-11-03,02:00
6057,350.0,2024-11-03,02:15
6058,350.0,2024-11-03,02:30
6059,350.0,2024-11-03,02:45
6060,350.0,2024-11-03,03:00
6061,320.0,2024-11-03,03:15
6062,320.0,2024-11-03,03:30
6063,320.0,2024-11-03,03:45
6064,320.0,2024-11-03,04:00
6065,320.0,2024-11-03,04:15
6066,320.0,2024-11-03,04:30
6067,340.0,2024-11-03,04:45
6068,350.0,2024-11-03,05:00
6069,350.0,2024-11-03,05:15
6070,350.0,2024-11-03,05:30
6071,350.0,2024-11-03,05:45
6072,340.0,2024-11-03,06:00
6073,340.0,2024-11-03,06:15
6074,350.0,2024-11-03,06:30
6075,350.0,2024-11-03,06:45
6076,350.0,2024-11-03,07:00
6077,350.0,2024-11-03,07:15
6078,380.0,2024-11-03,07:30
6079,379.99,2024-11-03,07:45
6080,399.98,2024-11-03,08:00
6081,399.97,2024-11-03,08:15
6082,399.97,2024-11-03,08:30
6083,349.96,2024-11-03,08:45
6084,40.0,2024-11-03,09:00
6085,40.0,2024-11-03,09:15
6086,40.0,2024-11-03,09:30
6087,40.0,2024-11-03,09:45
6088,40.0,2024-11-03,10:00
6089,40.0,2024-11-03,10:15
6090,40.0,2024-11-03,10:30
6091,40.0,2024-11-03,10:45
6092,40.0,2024-11-03,11:00
6093,40.0,2024-11-03,11:15
6094,40.0,2024-11-03,11:30
6095,40.0,2024-11-03,11:45
6096,40.0,2024-11-03,12:00
6097,40.0,2024-11-03,12:15
6098,40.0,2024-11-03,12:30
6099,40.0,2024-11-03,12:45
6100,40.0,2024-11-03,13:00
6101,40.0,2024-11-03,13:15
6102,40.0,2024-11-03,13:30
6103,40.0,2024-11-03,13:45
6104,40.0,2024-11-03,14:00
6105,40.0,2024-11-03,14:15
6106,40.0,2024-11-03,14:30
6107,40.0,2024-11-03,14:45
6108,40.0,2024-11-03,15:00
6109,40.0,2024-11-03,15:15
6110,40.0,2024-11-03,15:30
6111,40.0,2024-11-03,15:45
6112,40.0,2024-11-03,16:00
6113,40.0,2024-11-03,16:15
6114,40.0,2024-11-03,16:30
6115,40.0,2024-11-03,16:45
6116,276.94,2024-11-03,17:00
6117,570.76,2024-11-03,17:15
6118,581.09,2024-11-03,17:30
6119,550.13,2024-11-03,17:45
6120,550.18,2024-11-03,18:00
6121,538.39,2024-11-03,18:15
6122,540.36,2024-11-03,18:30
6123,561.4,2024-11-03,18:45
6124,541.72,2024-11-03,19:00
6125,546.52,2024-11-03,19:15
6126,543.86,2024-11-03,19:30
6127,528.78,2024-11-03,19:45
6128,547.58,2024-11-03,20:00
6129,553.15,2024-11-03,20:15
6130,600.0,2024-11-03,20:30
6131,600.0,2024-11-03,20:45
6132,600.0,2024-11-03,21:00
6133,567.56,2024-11-03,21:15
6134,564.43,2024-11-03,21:30
6135,553.52,2024-11-03,21:45
6136,554.37,2024-11-03,22:00
6137,565.21,2024-11-03,22:15
6138,557.57,2024-11-03,22:30
6139,558.51,2024-11-03,22:45
6140,568.99,2024-11-03,23:00
6141,571.54,2024-11-03,23:15
6142,571.6,2024-11-03,23:30
6143,562.07,2024-11-03,23:45
6144,560.9,2024-11-03,24:00
6145,583.97,2024-11-04,00:15
6146,590.0,2024-11-04,00:30
6147,580.0,2024-11-04,00:45
6148,550.0,2024-11-04,01:00
6149,500.0,2024-11-04,01:15
6150,500.0,2024-11-04,01:30
6151,500.0,2024-11-04,01:45
6152,490.0,2024-11-04,02:00
6153,500.0,2024-11-04,02:15
6154,500.0,2024-11-04,02:30
6155,526.83,2024-11-04,02:45
6156,454.75,2024-11-04,03:00
6157,461.34,2024-11-04,03:15
6158,449.07,2024-11-04,03:30
6159,481.99,2024-11-04,03:45
6160,492.93,2024-11-04,04:00
6161,600.0,2024-11-04,04:15
6162,590.0,2024-11-04,04:30
6163,600.0,2024-11-04,04:45
6164,590.0,2024-11-04,05:00
6165,590.0,2024-11-04,05:15
6166,590.0,2024-11-04,05:30
6167,590.0,2024-11-04,05:45
6168,590.0,2024-11-04,06:00
6169,466.76,2024-11-04,06:15
6170,466.81,2024-11-04,06:30
6171,527.83,2024-11-04,06:45
6172,557.19,2024-11-04,07:00
6173,550.0,2024-11-04,07:15
6174,590.0,2024-11-04,07:30
6175,589.99,2024-11-04,07:45
6176,589.98,2024-11-04,08:00
6177,589.97,2024-11-04,08:15
6178,479.96,2024-11-04,08:30
6179,399.95,2024-11-04,08:45
6180,319.95,2024-11-04,09:00
6181,40.0,2024-11-04,09:15
6182,40.0,2024-11-04,09:30
6183,40.0,2024-11-04,09:45
6184,40.0,2024-11-04,10:00
6185,40.0,2024-11-04,10:15
6186,40.0,2024-11-04,10:30
6187,40.0,2024-11-04,10:45
6188,40.0,2024-11-04,11:00
6189,40.0,2024-11-04,11:15
6190,40.0,2024-11-04,11:30
6191,40.0,2024-11-04,11:45
6192,40.0,2024-11-04,12:00
6193,40.0,2024-11-04,12:15
6194,40.0,2024-11-04,12:30
6195,40.0,2024-11-04,12:45
6196,40.0,2024-11-04,13:00
6197,40.0,2024-11-04,13:15
6198,40.0,2024-11-04,13:30
6199,40.0,2024-11-04,13:45
6200,40.0,2024-11-04,14:00
6201,40.0,2024-11-04,14:15
6202,40.0,2024-11-04,14:30
6203,40.0,2024-11-04,14:45
6204,40.0,2024-11-04,15:00
6205,40.0,2024-11-04,15:15
6206,40.0,2024-11-04,15:30
6207,40.0,2024-11-04,15:45
6208,40.0,2024-11-04,16:00
6209,40.0,2024-11-04,16:15
6210,40.0,2024-11-04,16:30
6211,263.35,2024-11-04,16:45
6212,330.96,2024-11-04,17:00
6213,538.27,2024-11-04,17:15
6214,535.18,2024-11-04,17:30
6215,568.94,2024-11-04,17:45
6216,570.47,2024-11-04,18:00
6217,548.37,2024-11-04,18:15
6218,554.62,2024-11-04,18:30
6219,556.86,2024-11-04,18:45
6220,559.14,2024-11-04,19:00
6221,540.26,2024-11-04,19:15
6222,532.98,2024-11-04,19:30
6223,565.11,2024-11-04,19:45
6224,522.44,2024-11-04,20:00
6225,520.04,2024-11-04,20:15
6226,559.51,2024-11-04,20:30
6227,516.24,2024-11-04,20:45
6228,515.61,2024-11-04,21:00
6229,513.97,2024-11-04,21:15
6230,518.12,2024-11-04,21:30
6231,525.13,2024-11-04,21:45
6232,530.77,2024-11-04,22:00
6233,540.37,2024-11-04,22:15
6234,540.49,2024-11-04,22:30
6235,537.77,2024-11-04,22:45
6236,515.11,2024-11-04,23:00
6237,526.63,2024-11-04,23:15
6238,521.34,2024-11-04,23:30
6239,600.0,2024-11-04,23:45
6240,600.0,2024-11-04,24:00
6241,450.0,2024-11-05,00:15
6242,450.0,2024-11-05,00:30
6243,400.0,2024-11-05,00:45
6244,360.0,2024-11-05,01:00
6245,350.0,2024-11-05,01:15
6246,340.0,2024-11-05,01:30
6247,350.0,2024-11-05,01:45
6248,320.0,2024-11-05,02:00
6249,40.0,2024-11-05,02:15
6250,320.0,2024-11-05,02:30
6251,300.0,2024-11-05,02:45
6252,320.0,2024-11-05,03:00
6253,320.0,2024-11-05,03:15
6254,320.0,2024-11-05,03:30
6255,320.0,2024-11-05,03:45
6256,320.0,2024-11-05,04:00
6257,340.0,2024-11-05,04:15
6258,330.0,2024-11-05,04:30
6259,320.0,2024-11-05,04:45
6260,340.0,2024-11-05,05:00
6261,350.0,2024-11-05,05:15
6262,350.0,2024-11-05,05:30
6263,360.0,2024-11-05,05:45
6264,370.0,2024-11-05,06:00
6265,400.0,2024-11-05,06:15
6266,400.0,2024-11-05,06:30
6267,430.0,2024-11-05,06:45
6268,500.0,2024-11-05,07:00
6269,500.0,2024-11-05,07:15
6270,580.0,2024-11-05,07:30
6271,554.46,2024-11-05,07:45
6272,560.62,2024-11-05,08:00
6273,535.3,2024-11-05,08:15
6274,504.29,2024-11-05,08:30
6275,482.08,2024-11-05,08:45
6276,470.48,2024-11-05,09:00
6277,332.59,2024-11-05,09:15
6278,248.52,2024-11-05,09:30
6279,40.0,2024-11-05,09:45
6280,40.0,2024-11-05,10:00
6281,40.0,2024-11-05,10:15
6282,40.0,2024-11-05,10:30
6283,40.0,2024-11-05,10:45
6284,40.0,2024-11-05,11:00
6285,40.0,2024-11-05,11:15
6286,40.0,2024-11-05,11:30
6287,40.0,2024-11-05,11:45
6288,40.0,2024-11-05,12:00
6289,40.0,2024-11-05,12:15
6290,40.0,2024-11-05,12:30
6291,40.0,2024-11-05,12:45
6292,40.0,2024-11-05,13:00
6293,40.0,2024-11-05,13:15
6294,40.0,2024-11-05,13:30
6295,40.0,2024-11-05,13:45
6296,40.0,2024-11-05,14:00
6297,40.0,2024-11-05,14:15
6298,40.0,2024-11-05,14:30
6299,40.0,2024-11-05,14:45
6300,40.0,2024-11-05,15:00
6301,40.0,2024-11-05,15:15
6302,40.0,2024-11-05,15:30
6303,40.0,2024-11-05,15:45
6304,40.0,2024-11-05,16:00
6305,40.0,2024-11-05,16:15
6306,290.3,2024-11-05,16:30
6307,339.65,2024-11-05,16:45
6308,489.71,2024-11-05,17:00
6309,534.35,2024-11-05,17:15
6310,556.99,2024-11-05,17:30
6311,535.19,2024-11-05,17:45
6312,500.52,2024-11-05,18:00
6313,517.42,2024-11-05,18:15
6314,526.96,2024-11-05,18:30
6315,540.25,2024-11-05,18:45
6316,518.93,2024-11-05,19:00
6317,562.08,2024-11-05,19:15
6318,557.02,2024-11-05,19:30
6319,552.68,2024-11-05,19:45
6320,523.58,2024-11-05,20:00
6321,516.67,2024-11-05,20:15
6322,524.9,2024-11-05,20:30
6323,526.88,2024-11-05,20:45
6324,496.99,2024-11-05,21:00
6325,525.11,2024-11-05,21:15
6326,503.99,2024-11-05,21:30
6327,504.55,2024-11-05,21:45
6328,511.19,2024-11-05,22:00
6329,515.12,2024-11-05,22:15
6330,535.52,2024-11-05,22:30
6331,521.06,2024-11-05,22:45
6332,513.36,2024-11-05,23:00
6333,525.16,2024-11-05,23:15
6334,525.35,2024-11-05,23:30
6335,515.04,2024-11-05,23:45
6336,509.87,2024-11-05,24:00
6337,408.85,2024-11-06,00:15
6338,427.12,2024-11-06,00:30
6339,325.57,2024-11-06,00:45
6340,364.22,2024-11-06,01:00
6341,368.13,2024-11-06,01:15
6342,332.65,2024-11-06,01:30
6343,313.44,2024-11-06,01:45
6344,313.27,2024-11-06,02:00
6345,306.79,2024-11-06,02:15
6346,305.24,2024-11-06,02:30
6347,283.35,2024-11-06,02:45
6348,279.71,2024-11-06,03:00
6349,281.88,2024-11-06,03:15
6350,263.68,2024-11-06,03:30
6351,267.24,2024-11-06,03:45
6352,40.0,2024-11-06,04:00
6353,264.24,2024-11-06,04:15
6354,40.0,2024-11-06,04:30
6355,264.32,2024-11-06,04:45
6356,40.0,2024-11-06,05:00
6357,490.0,2024-11-06,05:15
6358,480.0,2024-11-06,05:30
6359,450.0,2024-11-06,05:45
6360,450.0,2024-11-06,06:00
6361,450.0,2024-11-06,06:15
6362,450.0,2024-11-06,06:30
6363,480.0,2024-11-06,06:45
6364,450.0,2024-11-06,07:00
6365,490.0,2024-11-06,07:15
6366,490.0,2024-11-06,07:30
6367,450.0,2024-11-06,07:45
6368,489.99,2024-11-06,08:00
6369,499.98,2024-11-06,08:15
6370,429.97,2024-11-06,08:30
6371,349.96,2024-11-06,08:45
6372,40.0,2024-11-06,09:00
6373,40.0,2024-11-06,09:15
6374,40.0,2024-11-06,09:30
6375,40.0,2024-11-06,09:45
6376,40.0,2024-11-06,10:00
6377,40.0,2024-11-06,10:15
6378,40.0,2024-11-06,10:30
6379,40.0,2024-11-06,10:45
6380,40.0,2024-11-06,11:00
6381,40.0,2024-11-06,11:15
6382,40.0,2024-11-06,11:30
6383,44.53,2024-11-06,11:45
6384,40.0,2024-11-06,12:00
6385,40.0,2024-11-06,12:15
6386,40.0,2024-11-06,12:30
6387,40.0,2024-11-06,12:45
6388,40.0,2024-11-06,13:00
6389,40.0,2024-11-06,13:15
6390,40.0,2024-11-06,13:30
6391,40.0,2024-11-06,13:45
6392,40.0,2024-11-06,14:00
6393,40.0,2024-11-06,14:15
6394,40.0,2024-11-06,14:30
6395,40.0,2024-11-06,14:45
6396,40.0,2024-11-06,15:00
6397,40.0,2024-11-06,15:15
6398,40.0,2024-11-06,15:30
6399,40.0,2024-11-06,15:45
6400,40.0,2024-11-06,16:00
6401,40.0,2024-11-06,16:15
6402,40.0,2024-11-06,16:30
6403,239.9,2024-11-06,16:45
6404,284.55,2024-11-06,17:00
6405,361.06,2024-11-06,17:15
6406,496.83,2024-11-06,17:30
6407,460.64,2024-11-06,17:45
6408,438.4,2024-11-06,18:00
6409,435.84,2024-11-06,18:15
6410,469.07,2024-11-06,18:30
6411,400.0,2024-11-06,18:45
6412,390.0,2024-11-06,19:00
6413,322.42,2024-11-06,19:15
6414,310.99,2024-11-06,19:30
6415,306.94,2024-11-06,19:45
6416,287.97,2024-11-06,20:00
6417,275.84,2024-11-06,20:15
6418,262.8,2024-11-06,20:30
6419,253.1,2024-11-06,20:45
6420,240.7,2024-11-06,21:00
6421,241.11,2024-11-06,21:15
6422,347.78,2024-11-06,21:30
6423,230.48,2024-11-06,21:45
6424,247.52,2024-11-06,22:00
6425,265.89,2024-11-06,22:15
6426,251.5,2024-11-06,22:30
6427,40.0,2024-11-06,22:45
6428,40.0,2024-11-06,23:00
6429,250.38,2024-11-06,23:15
6430,253.26,2024-11-06,23:30
6431,276.56,2024-11-06,23:45
6432,292.21,2024-11-06,24:00
6433,315.9,2024-11-07,00:15
6434,260.23,2024-11-07,00:30
6435,40.0,2024-11-07,00:45
6436,231.6,2024-11-07,01:00
6437,40.0,2024-11-07,01:15
6438,200.0,2024-11-07,01:30
6439,297.45,2024-11-07,01:45
6440,260.05,2024-11-07,02:00
6441,280.11,2024-11-07,02:15
6442,200.0,2024-11-07,02:30
6443,40.0,2024-11-07,02:45
6444,40.0,2024-11-07,03:00
6445,40.0,2024-11-07,03:15
6446,40.0,2024-11-07,03:30
6447,40.0,2024-11-07,03:45
6448,40.0,2024-11-07,04:00
6449,40.0,2024-11-07,04:15
6450,40.0,2024-11-07,04:30
6451,40.0,2024-11-07,04:45
6452,40.0,2024-11-07,05:00
6453,320.0,2024-11-07,05:15
6454,340.0,2024-11-07,05:30
6455,350.0,2024-11-07,05:45
6456,340.0,2024-11-07,06:00
6457,350.0,2024-11-07,06:15
6458,360.0,2024-11-07,06:30
6459,380.0,2024-11-07,06:45
6460,350.0,2024-11-07,07:00
6461,400.0,2024-11-07,07:15
6462,420.0,2024-11-07,07:30
6463,399.99,2024-11-07,07:45
6464,399.99,2024-11-07,08:00
6465,419.98,2024-11-07,08:15
6466,359.97,2024-11-07,08:30
6467,349.97,2024-11-07,08:45
6468,40.0,2024-11-07,09:00
6469,40.0,2024-11-07,09:15
6470,343.82,2024-11-07,09:30
6471,368.5,2024-11-07,09:45
6472,371.47,2024-11-07,10:00
6473,388.15,2024-11-07,10:15
6474,376.77,2024-11-07,10:30
6475,253.17,2024-11-07,10:45
6476,40.0,2024-11-07,11:00
6477,319.97,2024-11-07,11:15
6478,270.09,2024-11-07,11:30
6479,40.0,2024-11-07,11:45
6480,40.0,2024-11-07,12:00
6481,230.75,2024-11-07,12:15
6482,40.0,2024-11-07,12:30
6483,40.0,2024-11-07,12:45
6484,246.02,2024-11-07,13:00
6485,308.9,2024-11-07,13:15
6486,288.46,2024-11-07,13:30
6487,267.21,2024-11-07,13:45
6488,40.0,2024-11-07,14:00
6489,414.82,2024-11-07,14:15
6490,425.39,2024-11-07,14:30
6491,412.44,2024-11-07,14:45
6492,415.52,2024-11-07,15:00
6493,433.3,2024-11-07,15:15
6494,443.05,2024-11-07,15:30
6495,441.22,2024-11-07,15:45
6496,440.23,2024-11-07,16:00
6497,431.73,2024-11-07,16:15
6498,439.16,2024-11-07,16:30
6499,450.48,2024-11-07,16:45
6500,451.09,2024-11-07,17:00
6501,498.34,2024-11-07,17:15
6502,489.48,2024-11-07,17:30
6503,488.15,2024-11-07,17:45
6504,488.16,2024-11-07,18:00
6505,502.11,2024-11-07,18:15
6506,500.9,2024-11-07,18:30
6507,497.04,2024-11-07,18:45
6508,503.06,2024-11-07,19:00
6509,502.91,2024-11-07,19:15
6510,486.82,2024-11-07,19:30
6511,470.04,2024-11-07,19:45
6512,454.68,2024-11-07,20:00
6513,419.53,2024-11-07,20:15
6514,444.66,2024-11-07,20:30
6515,429.4,2024-11-07,20:45
6516,342.42,2024-11-07,21:00
6517,328.01,2024-11-07,21:15
6518,306.61,2024-11-07,21:30
6519,252.28,2024-11-07,21:45
6520,252.23,2024-11-07,22:00
6521,262.21,2024-11-07,22:15
6522,247.51,2024-11-07,22:30
6523,40.0,2024-11-07,22:45
6524,40.0,2024-11-07,23:00
6525,444.59,2024-11-07,23:15
6526,430.27,2024-11-07,23:30
6527,402.07,2024-11-07,23:45
6528,404.9,2024-11-07,24:00
6529,483.09,2024-11-08,00:15
6530,492.9,2024-11-08,00:30
6531,504.22,2024-11-08,00:45
6532,500.47,2024-11-08,01:00
6533,453.55,2024-11-08,01:15
6534,370.21,2024-11-08,01:30
6535,394.91,2024-11-08,01:45
6536,282.53,2024-11-08,02:00
6537,330.86,2024-11-08,02:15
6538,328.96,2024-11-08,02:30
6539,402.04,2024-11-08,02:45
6540,345.61,2024-11-08,03:00
6541,347.6,2024-11-08,03:15
6542,335.95,2024-11-08,03:30
6543,305.36,2024-11-08,03:45
6544,314.76,2024-11-08,04:00
6545,338.98,2024-11-08,04:15
6546,360.21,2024-11-08,04:30
6547,329.17,2024-11-08,04:45
6548,411.98,2024-11-08,05:00
6549,392.18,2024-11-08,05:15
6550,396.09,2024-11-08,05:30
6551,404.87,2024-11-08,05:45
6552,373.3,2024-11-08,06:00
6553,481.43,2024-11-08,06:15
6554,499.5,2024-11-08,06:30
6555,497.85,2024-11-08,06:45
6556,502.71,2024-11-08,07:00
6557,496.23,2024-11-08,07:15
6558,496.84,2024-11-08,07:30
6559,493.22,2024-11-08,07:45
6560,490.33,2024-11-08,08:00
6561,496.41,2024-11-08,08:15
6562,491.32,2024-11-08,08:30
6563,484.74,2024-11-08,08:45
6564,466.99,2024-11-08,09:00
6565,237.11,2024-11-08,09:15
6566,125.32,2024-11-08,09:30
6567,125.79,2024-11-08,09:45
6568,127.42,2024-11-08,10:00
6569,308.85,2024-11-08,10:15
6570,246.56,2024-11-08,10:30
6571,129.12,2024-11-08,10:45
6572,128.44,2024-11-08,11:00
6573,233.08,2024-11-08,11:15
6574,128.21,2024-11-08,11:30
6575,128.89,2024-11-08,11:45
6576,128.97,2024-11-08,12:00
6577,129.44,2024-11-08,12:15
6578,131.62,2024-11-08,12:30
6579,130.77,2024-11-08,12:45
6580,122.36,2024-11-08,13:00
6581,133.21,2024-11-08,13:15
6582,131.82,2024-11-08,13:30
6583,128.19,2024-11-08,13:45
6584,127.9,2024-11-08,14:00
6585,126.4,2024-11-08,14:15
6586,127.86,2024-11-08,14:30
6587,124.88,2024-11-08,14:45
6588,124.3,2024-11-08,15:00
6589,125.67,2024-11-08,15:15
6590,125.54,2024-11-08,15:30
6591,272.93,2024-11-08,15:45
6592,416.43,2024-11-08,16:00
6593,238.47,2024-11-08,16:15
6594,303.9,2024-11-08,16:30
6595,360.62,2024-11-08,16:45
6596,435.56,2024-11-08,17:00
6597,478.96,2024-11-08,17:15
6598,478.49,2024-11-08,17:30
6599,481.31,2024-11-08,17:45
6600,473.41,2024-11-08,18:00
6601,455.33,2024-11-08,18:15
6602,484.42,2024-11-08,18:30
6603,495.56,2024-11-08,18:45
