,gen_real_clear,dg_real_clear,ne_real_clear,load_real_clear,wind_real_clear,pv_real_clear,hydro_real_clear,tieline_real_clear,price_real_clear_shift_1,jingjiakongjian,jingjiakongjian_shift_1,sdsurplus,time_order,temperature_620000,temperature_620001,temperature_620002,pressure_620000,pressure_620001,pressure_620002,solartotal_620000,solartotal_620001,solartotal_620002,totalcloud_620000,totalcloud_620001,totalcloud_620002,humidity_620000,humidity_620001,humidity_620002,windspeed_620000,windspeed_620001,windspeed_620002,winddirection_620000,winddirection_620001,winddirection_620002,rainfall_620000,rainfall_620001,rainfall_620002,feeltemp_620000,feeltemp_620001,feeltemp_620002,solar_term,info_date,info_hour
14405,24868.0,5670.0,7862.2306,19370.0,7851.58,10.6506,2581.22,5497.9691,350.0,8754.518500000004,8739.651100000003,0.030899999999746797,4,-12.568966,-12.723881,-12.05,813.956322,812.125373,820.09,0.0,0.0,0.0,0.001345,0.001746,0.0,0.498701,0.525104,0.41025,3.27316,3.979507,1.079404,213.306897,209.695522,225.405,0.0,0.0,0.0,-14.672414,-14.167164,-16.365,2,2025-01-28,01:15
14406,24623.0,5740.0,7917.2007,19173.0,7906.55,10.6507,2537.77,5450.1071,350.0,8428.1364,8754.518500000004,-0.10710000000017317,5,-12.568966,-12.723881,-12.05,813.956322,812.125373,820.09,0.0,0.0,0.0,0.001345,0.001746,0.0,0.498701,0.525104,0.41025,3.27316,3.979507,1.079404,213.306897,209.695522,225.405,0.0,0.0,0.0,-14.672414,-14.167164,-16.365,2,2025-01-28,01:30
14407,24434.0,5780.0,7973.2176,19029.0,7962.54,10.6776,2474.02,5404.7984,340.0,8206.5608,8428.1364,0.20160000000032596,6,-12.568966,-12.723881,-12.05,813.956322,812.125373,820.09,0.0,0.0,0.0,0.001345,0.001746,0.0,0.498701,0.525104,0.41025,3.27316,3.979507,1.079404,213.306897,209.695522,225.405,0.0,0.0,0.0,-14.672414,-14.167164,-16.365,2,2025-01-28,01:45
14408,24639.0,5855.0,7980.751,19134.0,7970.1,10.651,2456.28,5505.6839,40.0,8347.6529,8206.5608,-0.6838999999999942,7,-12.568966,-12.723881,-12.05,813.956322,812.125373,820.09,0.0,0.0,0.0,0.001345,0.001746,0.0,0.498701,0.525104,0.41025,3.27316,3.979507,1.079404,213.306897,209.695522,225.405,0.0,0.0,0.0,-14.672414,-14.167164,-16.365,2,2025-01-28,02:00
14409,24571.0,5876.0,7983.593,19034.0,7972.93,10.663,2398.03,5538.0219,50.0,8314.398899999998,8347.6529,-1.0218999999997322,8,-12.848276,-13.032836,-12.23,813.716092,811.895522,819.815,0.0,0.0,0.0,0.0,0.0,0.0,0.503161,0.530313,0.4122,3.220574,3.957504,0.931836,220.614943,217.541791,230.91,0.0,0.0,0.0,-14.890805,-14.477612,-16.275,2,2025-01-28,02:15
14410,24542.0,5857.0,8109.051,18930.0,8098.4,10.651,2382.39,5613.1569,100.0,8194.715900000003,8314.398899999998,-1.1568999999999505,9,-12.848276,-13.032836,-12.23,813.716092,811.895522,819.815,0.0,0.0,0.0,0.0,0.0,0.0,0.503161,0.530313,0.4122,3.220574,3.957504,0.931836,220.614943,217.541791,230.91,0.0,0.0,0.0,-14.890805,-14.477612,-16.275,2,2025-01-28,02:30
14411,24546.0,5854.0,8187.1438,19015.0,8176.48,10.6638,2414.44,5531.5148,330.0,8090.9310000000005,8194.715900000003,-0.5147999999999229,10,-12.848276,-13.032836,-12.23,813.716092,811.895522,819.815,0.0,0.0,0.0,0.0,0.0,0.0,0.503161,0.530313,0.4122,3.220574,3.957504,0.931836,220.614943,217.541791,230.91,0.0,0.0,0.0,-14.890805,-14.477612,-16.275,2,2025-01-28,02:45
14412,24504.0,5829.0,8244.1814,19133.0,8233.53,10.6514,2401.26,5370.6019,40.0,8029.160500000002,8090.9310000000005,0.3981000000003405,11,-12.848276,-13.032836,-12.23,813.716092,811.895522,819.815,0.0,0.0,0.0,0.0,0.0,0.0,0.503161,0.530313,0.4122,3.220574,3.957504,0.931836,220.614943,217.541791,230.91,0.0,0.0,0.0,-14.890805,-14.477612,-16.275,2,2025-01-28,03:00
14413,24558.0,5840.0,8354.9118,19098.0,8344.26,10.6518,2370.79,5462.8513,330.0,7995.149500000003,8029.160500000002,-2.851300000000265,12,-13.112644,-13.297015,-12.495,813.510345,811.698507,819.58,0.0,0.0,0.0,0.0,0.0,0.0,0.506299,0.532612,0.41815,3.164783,3.895918,0.894041,216.814943,214.589552,224.27,0.0,0.0,0.0,-14.818391,-14.423881,-16.14,2,2025-01-28,03:15
14414,24511.0,5815.0,8515.1498,18877.0,8504.49,10.6598,2377.72,5634.0667,100.0,7803.196900000001,7995.149500000003,-0.06670000000030996,13,-13.112644,-13.297015,-12.495,813.510345,811.698507,819.58,0.0,0.0,0.0,0.0,0.0,0.0,0.506299,0.532612,0.41815,3.164783,3.895918,0.894041,216.814943,214.589552,224.27,0.0,0.0,0.0,-14.818391,-14.423881,-16.14,2,2025-01-28,03:30
14415,24334.0,5809.0,8643.5216,18891.0,8632.87,10.6516,2351.64,5442.9904,330.0,7529.828799999999,7803.196900000001,0.009600000000318687,14,-13.112644,-13.297015,-12.495,813.510345,811.698507,819.58,0.0,0.0,0.0,0.0,0.0,0.0,0.506299,0.532612,0.41815,3.164783,3.895918,0.894041,216.814943,214.589552,224.27,0.0,0.0,0.0,-14.818391,-14.423881,-16.14,2,2025-01-28,03:45
14416,24517.0,5780.0,8479.9018,18966.0,8469.25,10.6518,2345.51,5550.7078,350.0,7911.296,7529.828799999999,0.2921999999998661,15,-13.112644,-13.297015,-12.495,813.510345,811.698507,819.58,0.0,0.0,0.0,0.0,0.0,0.0,0.506299,0.532612,0.41815,3.164783,3.895918,0.894041,216.814943,214.589552,224.27,0.0,0.0,0.0,-14.818391,-14.423881,-16.14,2,2025-01-28,04:00
14417,24315.0,5746.0,8259.3587,18804.0,8248.65,10.7087,2320.23,5510.6506,370.0,7989.061900000001,7911.296,0.34940000000005966,16,-13.409195,-13.580597,-12.835,813.131034,811.228358,819.505,0.0,0.0,0.0,0.0,0.0,0.0,0.511299,0.537388,0.4239,3.141679,3.822697,1.026589,213.606897,212.358209,217.79,0.0,0.0,0.0,-15.287356,-14.947761,-16.425,2,2025-01-28,04:15
14418,24221.0,5705.0,8115.1541,18836.0,8104.48,10.6741,2339.08,5385.5746,360.0,8062.3405,7989.061900000001,-0.5745999999999185,17,-13.409195,-13.580597,-12.835,813.131034,811.228358,819.505,0.0,0.0,0.0,0.0,0.0,0.0,0.511299,0.537388,0.4239,3.141679,3.822697,1.026589,213.606897,212.358209,217.79,0.0,0.0,0.0,-15.287356,-14.947761,-16.425,2,2025-01-28,04:30
14419,24134.0,5707.0,8197.7106,18671.0,8187.06,10.6506,2310.45,5463.5789,309.13,7919.418300000001,8062.3405,-0.5789000000004307,18,-13.409195,-13.580597,-12.835,813.131034,811.228358,819.505,0.0,0.0,0.0,0.0,0.0,0.0,0.511299,0.537388,0.4239,3.141679,3.822697,1.026589,213.606897,212.358209,217.79,0.0,0.0,0.0,-15.287356,-14.947761,-16.425,2,2025-01-28,04:45
14420,24143.0,5710.0,8333.6218,18681.0,8322.97,10.6518,2301.99,5462.0497,340.0,7797.437899999999,7919.418300000001,-0.049699999999575084,19,-13.409195,-13.580597,-12.835,813.131034,811.228358,819.505,0.0,0.0,0.0,0.0,0.0,0.0,0.511299,0.537388,0.4239,3.141679,3.822697,1.026589,213.606897,212.358209,217.79,0.0,0.0,0.0,-15.287356,-14.947761,-16.425,2,2025-01-28,05:00
14421,24293.0,5753.0,8435.4723,18774.0,8424.81,10.6623,2304.03,5515.1882,340.0,7796.6859,7797.437899999999,3.811800000000403,20,-13.666667,-13.826866,-13.13,812.685057,810.767164,819.11,0.0,0.0,0.0,9.2e-05,0.000119,0.0,0.514943,0.541507,0.42595,3.088207,3.711454,1.152544,220.151724,220.325373,219.57,0.0,0.0,0.0,-15.616092,-15.349254,-16.51,2,2025-01-28,05:15
14422,24841.0,5808.0,8595.5025,18734.0,8584.85,10.6525,2316.74,6107.2842,320.0,8121.041700000002,7796.6859,-0.2842000000000553,21,-13.666667,-13.826866,-13.13,812.685057,810.767164,819.11,0.0,0.0,0.0,9.2e-05,0.000119,0.0,0.514943,0.541507,0.42595,3.088207,3.711454,1.152544,220.151724,220.325373,219.57,0.0,0.0,0.0,-15.616092,-15.349254,-16.51,2,2025-01-28,05:30
14423,24306.0,5814.0,8803.8911,18953.0,8793.24,10.6511,2364.51,5354.5496,330.0,7325.1484999999975,8121.041700000002,-1.5496000000002823,22,-13.666667,-13.826866,-13.13,812.685057,810.767164,819.11,0.0,0.0,0.0,9.2e-05,0.000119,0.0,0.514943,0.541507,0.42595,3.088207,3.711454,1.152544,220.151724,220.325373,219.57,0.0,0.0,0.0,-15.616092,-15.349254,-16.51,2,2025-01-28,05:45
14424,24489.0,5773.0,8858.771,18858.0,8848.12,10.651,2362.84,5631.7365,300.72,7495.125499999998,7325.1484999999975,-0.7364999999999782,23,-13.666667,-13.826866,-13.13,812.685057,810.767164,819.11,0.0,0.0,0.0,9.2e-05,0.000119,0.0,0.514943,0.541507,0.42595,3.088207,3.711454,1.152544,220.151724,220.325373,219.57,0.0,0.0,0.0,-15.616092,-15.349254,-16.51,2,2025-01-28,06:00
14425,24287.0,5745.0,8781.8413,19054.0,8771.19,10.6513,2363.88,5233.3831,340.0,7396.661799999998,7495.125499999998,-0.3831000000000131,24,-13.833333,-13.968657,-13.38,812.545977,810.585075,819.115,0.0,0.0,0.0,0.000184,0.000239,0.0,0.517379,0.543388,0.43025,3.113973,3.722756,1.223234,213.098851,208.320896,229.105,0.0,0.0,0.0,-15.886207,-15.547761,-17.02,2,2025-01-28,06:15
14426,24335.0,5513.0,8780.1719,19009.0,8769.52,10.6519,2362.74,5325.5837,350.0,7678.6718,7396.661799999998,0.41629999999986467,25,-13.833333,-13.968657,-13.38,812.545977,810.585075,819.115,0.0,0.0,0.0,0.000184,0.000239,0.0,0.517379,0.543388,0.43025,3.113973,3.722756,1.223234,213.098851,208.320896,229.105,0.0,0.0,0.0,-15.886207,-15.547761,-17.02,2,2025-01-28,06:30
14427,24471.0,5332.0,8768.544,19150.0,8757.88,10.664,2345.31,5320.8874,476.49,8025.0334,7678.6718,0.11260000000038417,26,-13.833333,-13.968657,-13.38,812.545977,810.585075,819.115,0.0,0.0,0.0,0.000184,0.000239,0.0,0.517379,0.543388,0.43025,3.113973,3.722756,1.223234,213.098851,208.320896,229.105,0.0,0.0,0.0,-15.886207,-15.547761,-17.02,2,2025-01-28,06:45
14428,24343.0,5146.0,8845.4474,19148.0,8834.76,10.6874,2366.35,5193.6452,481.0,7983.8478,8025.0334,1.3548000000000684,27,-13.833333,-13.968657,-13.38,812.545977,810.585075,819.115,0.0,0.0,0.0,0.000184,0.000239,0.0,0.517379,0.543388,0.43025,3.113973,3.722756,1.223234,213.098851,208.320896,229.105,0.0,0.0,0.0,-15.886207,-15.547761,-17.02,2,2025-01-28,07:00
14429,24190.0,4976.0,9147.5886,19217.0,9136.89,10.6986,2345.28,4971.6147,367.84,7719.7460999999985,7983.8478,1.3852999999999156,28,-13.982759,-14.098507,-13.595,812.747126,810.771642,819.365,0.0,0.0,0.0,0.002069,0.000119,0.0086,0.519276,0.544269,0.43555,3.156967,3.785188,1.205853,214.665517,209.140299,233.175,0.0,0.0,0.0,-16.104598,-15.601493,-17.79,2,2025-01-28,07:15
14430,24400.0,4939.0,9472.9307,19549.0,9462.22,10.7107,2330.75,4850.889,377.19,7657.208299999998,7719.7460999999985,0.11099999999987631,29,-13.982759,-14.098507,-13.595,812.747126,810.771642,819.365,0.0,0.0,0.0,0.002069,0.000119,0.0086,0.519276,0.544269,0.43555,3.156967,3.785188,1.205853,214.665517,209.140299,233.175,0.0,0.0,0.0,-16.104598,-15.601493,-17.79,2,2025-01-28,07:30
14431,24330.0,5033.0,9683.402,19660.0,9672.73,10.672,2441.15,4669.9798,40.0,7172.427800000001,7657.208299999998,0.020199999999931606,30,-13.982759,-14.098507,-13.595,812.747126,810.771642,819.365,0.0,0.0,0.0,0.002069,0.000119,0.0086,0.519276,0.544269,0.43555,3.156967,3.785188,1.205853,214.665517,209.140299,233.175,0.0,0.0,0.0,-16.104598,-15.601493,-17.79,2,2025-01-28,07:45
14432,24475.0,5041.0,9719.6265,19670.0,9708.51,11.1165,2401.8,4804.993,40.0,7312.566500000001,7172.427800000001,0.006999999999607098,31,-13.982759,-14.098507,-13.595,812.747126,810.771642,819.365,0.0,0.0,0.0,0.002069,0.000119,0.0086,0.519276,0.544269,0.43555,3.156967,3.785188,1.205853,214.665517,209.140299,233.175,0.0,0.0,0.0,-16.104598,-15.601493,-17.79,2,2025-01-28,08:00
14433,25781.0,5430.0,9710.8196,19956.0,9684.45,26.3696,2411.87,5824.9067,40.0,8228.217099999998,7312.566500000001,0.09330000000045402,32,-14.067816,-14.176119,-13.705,813.113793,811.150746,819.69,0.062489,0.063081,0.060121,0.004494,0.0,0.01955,0.519161,0.543403,0.43795,3.178989,3.816052,1.200417,213.944828,208.929851,230.745,0.0,0.0,0.0,-16.089655,-15.471642,-18.16,2,2025-01-28,08:15
14434,26040.0,5536.0,9709.741,20375.0,9581.92,127.821,2413.32,5664.6696,94.12,8380.608600000001,8228.217099999998,0.33039999999982683,33,-14.067816,-14.176119,-13.705,813.113793,811.150746,819.69,0.062489,0.063081,0.060121,0.004494,0.0,0.01955,0.519161,0.543403,0.43795,3.178989,3.816052,1.200417,213.944828,208.929851,230.745,0.0,0.0,0.0,-16.089655,-15.471642,-18.16,2,2025-01-28,08:30
14435,26542.0,5551.0,9914.189,20411.0,9441.49,472.699,2419.95,6130.9606,350.73,8656.8216,8380.608600000001,0.039399999999659485,34,-14.067816,-14.176119,-13.705,813.113793,811.150746,819.69,0.062489,0.063081,0.060121,0.004494,0.0,0.01955,0.519161,0.543403,0.43795,3.178989,3.816052,1.200417,213.944828,208.929851,230.745,0.0,0.0,0.0,-16.089655,-15.471642,-18.16,2,2025-01-28,08:45
14436,26816.0,5567.0,10594.84,20616.0,9428.12,1166.72,2248.92,6200.4514,303.23,8405.691399999998,8656.8216,-0.4513999999999214,35,-14.067816,-14.176119,-13.705,813.113793,811.150746,819.69,0.062489,0.063081,0.060121,0.004494,0.0,0.01955,0.519161,0.543403,0.43795,3.178989,3.816052,1.200417,213.944828,208.929851,230.745,0.0,0.0,0.0,-16.089655,-15.471642,-18.16,2,2025-01-28,09:00
14437,26837.0,5608.0,12054.42,20741.0,9457.63,2596.79,2025.2,6095.9824,40.0,7149.3624,8405.691399999998,0.017600000000129512,36,-12.842529,-12.698507,-13.325,813.518391,811.585075,819.995,16.85537,10.215322,43.416655,0.009529,0.0,0.04145,0.488667,0.50694,0.42745,3.258128,3.893746,1.284044,218.875862,212.541791,240.095,0.0,0.0,0.0,-15.214943,-14.423881,-17.865,2,2025-01-28,09:15
14438,26788.0,5494.0,13776.29,20684.0,9203.38,4572.91,1447.98,6104.4483,40.45,6070.1783,7149.3624,-0.44830000000001746,37,-12.842529,-12.698507,-13.325,813.518391,811.585075,819.995,16.85537,10.215322,43.416655,0.009529,0.0,0.04145,0.488667,0.50694,0.42745,3.258128,3.893746,1.284044,218.875862,212.541791,240.095,0.0,0.0,0.0,-15.214943,-14.423881,-17.865,2,2025-01-28,09:30
14439,29198.0,5924.0,15442.31,20778.0,8577.98,6864.33,1310.24,8420.2478,40.0,6521.697799999998,6070.1783,-0.247799999999188,38,-12.842529,-12.698507,-13.325,813.518391,811.585075,819.995,16.85537,10.215322,43.416655,0.009529,0.0,0.04145,0.488667,0.50694,0.42745,3.258128,3.893746,1.284044,218.875862,212.541791,240.095,0.0,0.0,0.0,-15.214943,-14.423881,-17.865,2,2025-01-28,09:45
14440,29075.0,6045.0,16859.91,20784.0,7616.8,9243.11,1292.43,8291.146,40.45,4877.8060000000005,6521.697799999998,-0.14600000000064028,39,-12.842529,-12.698507,-13.325,813.518391,811.585075,819.995,16.85537,10.215322,43.416655,0.009529,0.0,0.04145,0.488667,0.50694,0.42745,3.258128,3.893746,1.284044,218.875862,212.541791,240.095,0.0,0.0,0.0,-15.214943,-14.423881,-17.865,2,2025-01-28,10:00
14441,29842.0,6050.0,17554.75,20663.0,6830.15,10724.6,1243.01,9178.9116,40.0,4994.151599999999,4877.8060000000005,0.08840000000054715,40,-9.526437,-9.219403,-10.555,813.862069,811.950746,820.265,138.780195,121.449937,208.104072,0.007724,0.0,0.0336,0.413425,0.426985,0.368,3.316414,3.996562,1.204029,221.789655,218.634328,232.36,0.0,0.0,0.0,-10.97931,-9.770149,-15.03,2,2025-01-28,10:15
14442,29901.0,5753.0,18739.84,20658.0,6860.44,11879.4,1215.04,9242.984,40.0,4193.103999999999,4994.151599999999,0.01599999999962165,41,-9.526437,-9.219403,-10.555,813.862069,811.950746,820.265,138.780195,121.449937,208.104072,0.007724,0.0,0.0336,0.413425,0.426985,0.368,3.316414,3.996562,1.204029,221.789655,218.634328,232.36,0.0,0.0,0.0,-10.97931,-9.770149,-15.03,2,2025-01-28,10:30
14443,29597.0,5549.0,19092.62,20535.0,6671.32,12421.3,1211.37,9072.5179,40.0,3754.527900000001,4193.103999999999,-10.517900000000736,42,-9.526437,-9.219403,-10.555,813.862069,811.950746,820.265,138.780195,121.449937,208.104072,0.007724,0.0,0.0336,0.413425,0.426985,0.368,3.316414,3.996562,1.204029,221.789655,218.634328,232.36,0.0,0.0,0.0,-10.97931,-9.770149,-15.03,2,2025-01-28,10:45
14444,28200.0,5115.0,18757.09,20296.0,6248.09,12509.0,1212.7,7886.8636,40.0,3098.0735999999997,3754.527900000001,17.13640000000032,43,-9.526437,-9.219403,-10.555,813.862069,811.950746,820.265,138.780195,121.449937,208.104072,0.007724,0.0,0.0336,0.413425,0.426985,0.368,3.316414,3.996562,1.204029,221.789655,218.634328,232.36,0.0,0.0,0.0,-10.97931,-9.770149,-15.03,2,2025-01-28,11:00
14445,27367.0,5004.0,18114.58,20119.0,5828.38,12286.2,1210.91,7248.7055,40.0,3038.2154999999984,3098.0735999999997,-0.7055000000000291,44,-6.614943,-6.349254,-7.505,814.003448,812.165672,820.16,310.136365,290.742357,387.715582,0.006207,0.0,0.027,0.357609,0.374478,0.3011,2.922863,3.428238,1.353282,201.17931,203.846269,192.245,0.0,0.0,0.0,-7.821839,-6.943284,-10.765,2,2025-01-28,11:15
14446,27802.0,5033.0,18330.05,20040.0,5815.35,12514.7,1256.49,7762.3087,40.0,3182.7687000000024,3038.2154999999984,-0.30869999999958964,45,-6.614943,-6.349254,-7.505,814.003448,812.165672,820.16,310.136365,290.742357,387.715582,0.006207,0.0,0.027,0.357609,0.374478,0.3011,2.922863,3.428238,1.353282,201.17931,203.846269,192.245,0.0,0.0,0.0,-7.821839,-6.943284,-10.765,2,2025-01-28,11:30
14447,27268.0,5099.0,19222.15,20093.0,5984.95,13237.2,1255.36,7175.0183,40.0,1691.5082999999986,3182.7687000000024,-0.018299999999726424,46,-6.614943,-6.349254,-7.505,814.003448,812.165672,820.16,310.136365,290.742357,387.715582,0.006207,0.0,0.027,0.357609,0.374478,0.3011,2.922863,3.428238,1.353282,201.17931,203.846269,192.245,0.0,0.0,0.0,-7.821839,-6.943284,-10.765,2,2025-01-28,11:45
14448,26093.0,5080.0,17943.67,19797.0,5724.67,12219.0,1249.56,6295.9983,40.0,1819.7683000000015,1691.5082999999986,0.0016999999998006388,47,-6.614943,-6.349254,-7.505,814.003448,812.165672,820.16,310.136365,290.742357,387.715582,0.006207,0.0,0.027,0.357609,0.374478,0.3011,2.922863,3.428238,1.353282,201.17931,203.846269,192.245,0.0,0.0,0.0,-7.821839,-6.943284,-10.765,2,2025-01-28,12:00
14449,26114.0,5103.0,17497.16,19765.0,5738.46,11758.7,1244.16,6348.9519,40.0,2269.6319000000003,1819.7683000000015,0.04809999999997672,48,-4.478161,-4.204478,-5.395,813.836782,812.013433,819.945,455.986534,437.545083,529.755369,0.00754,0.0,0.0328,0.326195,0.347731,0.25405,3.351064,3.954167,1.477964,187.890805,185.468657,196.005,0.0,0.0,0.0,-6.462069,-5.729851,-8.915,2,2025-01-28,12:15
14450,25936.0,5112.0,17315.84,19589.0,5779.74,11536.1,1216.37,6347.8515,40.0,2292.6415000000006,2269.6319000000003,-0.8514999999997599,49,-4.478161,-4.204478,-5.395,813.836782,812.013433,819.945,455.986534,437.545083,529.755369,0.00754,0.0,0.0328,0.326195,0.347731,0.25405,3.351064,3.954167,1.477964,187.890805,185.468657,196.005,0.0,0.0,0.0,-6.462069,-5.729851,-8.915,2,2025-01-28,12:30
14451,25855.0,5113.0,17073.43,19528.0,5839.33,11234.1,1201.95,6326.7045,40.0,2466.3244999999997,2292.6415000000006,0.2955000000001746,50,-4.478161,-4.204478,-5.395,813.836782,812.013433,819.945,455.986534,437.545083,529.755369,0.00754,0.0,0.0328,0.326195,0.347731,0.25405,3.351064,3.954167,1.477964,187.890805,185.468657,196.005,0.0,0.0,0.0,-6.462069,-5.729851,-8.915,2,2025-01-28,12:45
14452,25952.0,5131.0,16807.49,19442.0,5931.99,10875.5,1204.78,6503.8244,40.0,2802.5544,2466.3244999999997,6.1755999999995765,51,-4.478161,-4.204478,-5.395,813.836782,812.013433,819.945,455.986534,437.545083,529.755369,0.00754,0.0,0.0328,0.326195,0.347731,0.25405,3.351064,3.954167,1.477964,187.890805,185.468657,196.005,0.0,0.0,0.0,-6.462069,-5.729851,-8.915,2,2025-01-28,13:00
14453,25996.0,5135.0,16436.23,19276.0,6004.43,10431.8,1233.0,6713.064,40.0,3184.833999999999,2802.5544,6.935999999999694,52,-2.842529,-2.597015,-3.665,813.073563,811.225373,819.265,551.050806,535.158815,614.621381,0.01831,0.0,0.07965,0.305115,0.328552,0.2266,3.568034,4.169889,1.698808,181.845977,179.740299,188.9,0.0,0.0,0.0,-5.575862,-4.946269,-7.685,2,2025-01-28,13:15
14454,25732.0,5157.0,16258.56,19166.0,6173.66,10084.9,1216.94,6566.8934,40.0,3100.393400000001,3184.833999999999,-0.8933999999999287,53,-2.842529,-2.597015,-3.665,813.073563,811.225373,819.265,551.050806,535.158815,614.621381,0.01831,0.0,0.07965,0.305115,0.328552,0.2266,3.568034,4.169889,1.698808,181.845977,179.740299,188.9,0.0,0.0,0.0,-5.575862,-4.946269,-7.685,2,2025-01-28,13:30
14455,25630.0,5158.0,15836.26,19169.0,6140.14,9696.12,1235.62,6461.1252,40.0,3400.245200000001,3100.393400000001,-0.12520000000040454,54,-2.842529,-2.597015,-3.665,813.073563,811.225373,819.265,551.050806,535.158815,614.621381,0.01831,0.0,0.07965,0.305115,0.328552,0.2266,3.568034,4.169889,1.698808,181.845977,179.740299,188.9,0.0,0.0,0.0,-5.575862,-4.946269,-7.685,2,2025-01-28,13:45
14456,25752.0,5178.0,15709.28,19133.0,6119.15,9590.13,1252.29,6611.8296,40.0,3605.2596000000012,3400.245200000001,7.170399999999972,55,-2.842529,-2.597015,-3.665,813.073563,811.225373,819.265,551.050806,535.158815,614.621381,0.01831,0.0,0.07965,0.305115,0.328552,0.2266,3.568034,4.169889,1.698808,181.845977,179.740299,188.9,0.0,0.0,0.0,-5.575862,-4.946269,-7.685,2,2025-01-28,14:00
14457,25683.0,5182.0,15422.55,19005.0,6039.22,9383.33,1269.32,6678.2477,40.0,3809.377700000001,3605.2596000000012,-0.24769999999989523,56,-1.708046,-1.508955,-2.375,812.07931,810.244776,818.225,584.106306,571.910078,632.893221,0.01877,0.0,0.08165,0.290069,0.313418,0.21185,3.767372,4.401487,1.797957,187.395402,190.691045,176.355,0.0,0.0,0.0,-4.814943,-4.164179,-6.995,2,2025-01-28,14:15
14458,25439.0,5182.0,14893.41,19170.0,5866.14,9027.27,1260.97,6269.0424,40.0,4102.662399999999,3809.377700000001,-0.042400000000270666,57,-1.708046,-1.508955,-2.375,812.07931,810.244776,818.225,584.106306,571.910078,632.893221,0.01877,0.0,0.08165,0.290069,0.313418,0.21185,3.767372,4.401487,1.797957,187.395402,190.691045,176.355,0.0,0.0,0.0,-4.814943,-4.164179,-6.995,2,2025-01-28,14:30
14459,25426.0,5309.0,14650.99,19038.0,5765.25,8885.74,1425.4,6387.6416,40.0,4040.2515999999996,4102.662399999999,0.3584000000000742,58,-1.708046,-1.508955,-2.375,812.07931,810.244776,818.225,584.106306,571.910078,632.893221,0.01877,0.0,0.08165,0.290069,0.313418,0.21185,3.767372,4.401487,1.797957,187.395402,190.691045,176.355,0.0,0.0,0.0,-4.814943,-4.164179,-6.995,2,2025-01-28,14:45
14460,25558.0,5481.0,14444.44,19084.0,5729.48,8714.96,1617.9,6473.8839,40.0,4014.5439000000006,4040.2515999999996,0.11610000000018772,59,-1.708046,-1.508955,-2.375,812.07931,810.244776,818.225,584.106306,571.910078,632.893221,0.01877,0.0,0.08165,0.290069,0.313418,0.21185,3.767372,4.401487,1.797957,187.395402,190.691045,176.355,0.0,0.0,0.0,-4.814943,-4.164179,-6.995,2,2025-01-28,15:00
14461,25606.0,5650.0,14315.22,19232.0,5700.93,8614.29,1812.97,6402.5431,40.0,3856.3531000000003,4014.5439000000006,-28.543099999999868,60,-1.089655,-0.956716,-1.535,811.649425,809.877612,817.585,551.575522,543.778543,582.764722,0.036368,0.0,0.1582,0.286839,0.312224,0.2018,3.765326,4.458449,1.612641,186.602299,188.268657,181.02,0.0,0.0,0.0,-3.934483,-3.337313,-5.935,2,2025-01-28,15:15
14462,25651.0,5607.0,14131.98,19246.0,5600.31,8531.67,1785.34,6391.3614,40.0,4113.041400000002,3856.3531000000003,13.638600000000224,61,-1.089655,-0.956716,-1.535,811.649425,809.877612,817.585,551.575522,543.778543,582.764722,0.036368,0.0,0.1582,0.286839,0.312224,0.2018,3.765326,4.458449,1.612641,186.602299,188.268657,181.02,0.0,0.0,0.0,-3.934483,-3.337313,-5.935,2,2025-01-28,15:30
14463,25783.0,5473.0,14231.17,19400.0,5561.21,8669.96,1668.85,6383.0521,40.0,4410.0321,4113.041400000002,-0.05209999999988213,62,-1.089655,-0.956716,-1.535,811.649425,809.877612,817.585,551.575522,543.778543,582.764722,0.036368,0.0,0.1582,0.286839,0.312224,0.2018,3.765326,4.458449,1.612641,186.602299,188.268657,181.02,0.0,0.0,0.0,-3.934483,-3.337313,-5.935,2,2025-01-28,15:45
14464,25488.0,5382.0,14166.39,19192.0,5429.37,8737.02,1729.08,6295.7134,40.0,4210.243400000001,4410.0321,0.28660000000036234,63,-1.089655,-0.956716,-1.535,811.649425,809.877612,817.585,551.575522,543.778543,582.764722,0.036368,0.0,0.1582,0.286839,0.312224,0.2018,3.765326,4.458449,1.612641,186.602299,188.268657,181.02,0.0,0.0,0.0,-3.934483,-3.337313,-5.935,2,2025-01-28,16:00
14465,26487.0,5731.0,14020.99,19388.0,5344.24,8676.75,1708.86,7099.0421,40.0,5026.192099999998,4210.243400000001,-0.04209999999966385,64,-1.045977,-0.989552,-1.235,811.563218,809.844776,817.32,456.77913,453.73221,468.967312,0.059069,0.0,0.25695,0.282345,0.304597,0.2078,3.718518,4.366032,1.707484,176.341379,178.665672,168.555,0.0,0.0,0.0,-3.516092,-2.913433,-5.535,2,2025-01-28,16:15
14466,26758.0,5843.0,13961.69,19400.0,5444.38,8517.31,1953.86,7358.0708,40.0,4999.5208,5026.192099999998,-0.07080000000041764,65,-1.045977,-0.989552,-1.235,811.563218,809.844776,817.32,456.77913,453.73221,468.967312,0.059069,0.0,0.25695,0.282345,0.304597,0.2078,3.718518,4.366032,1.707484,176.341379,178.665672,168.555,0.0,0.0,0.0,-3.516092,-2.913433,-5.535,2,2025-01-28,16:30
