,price_real_clear,info_date,info_hour
16891,337.55,2025-02-22,22:45
16892,296.1,2025-02-22,23:00
16893,207.62,2025-02-22,23:15
16894,305.16,2025-02-22,23:30
16895,302.63,2025-02-22,23:45
16896,240.9,2025-02-22,24:00
16897,358.07,2025-02-23,00:15
16898,302.84,2025-02-23,00:30
16899,384.19,2025-02-23,00:45
16900,416.62,2025-02-23,01:00
16901,417.47,2025-02-23,01:15
16902,288.34,2025-02-23,01:30
16903,321.59,2025-02-23,01:45
16904,396.99,2025-02-23,02:00
16905,398.53,2025-02-23,02:15
16906,420.41,2025-02-23,02:30
16907,389.12,2025-02-23,02:45
16908,414.66,2025-02-23,03:00
16909,415.04,2025-02-23,03:15
16910,437.22,2025-02-23,03:30
16911,424.57,2025-02-23,03:45
16912,409.08,2025-02-23,04:00
16913,391.0,2025-02-23,04:15
16914,404.42,2025-02-23,04:30
16915,437.24,2025-02-23,04:45
16916,402.77,2025-02-23,05:00
16917,424.14,2025-02-23,05:15
16918,403.63,2025-02-23,05:30
16919,420.46,2025-02-23,05:45
16920,499.37,2025-02-23,06:00
16921,311.01,2025-02-23,06:15
16922,343.09,2025-02-23,06:30
16923,341.29,2025-02-23,06:45
16924,429.57,2025-02-23,07:00
16925,547.84,2025-02-23,07:15
16926,587.07,2025-02-23,07:30
16927,567.75,2025-02-23,07:45
16928,606.6,2025-02-23,08:00
16929,568.41,2025-02-23,08:15
16930,568.91,2025-02-23,08:30
16931,560.18,2025-02-23,08:45
16932,467.38,2025-02-23,09:00
16933,231.4,2025-02-23,09:15
16934,228.88,2025-02-23,09:30
16935,218.34,2025-02-23,09:45
16936,263.91,2025-02-23,10:00
16937,161.77,2025-02-23,10:15
16938,57.59,2025-02-23,10:30
16939,56.89,2025-02-23,10:45
16940,56.8,2025-02-23,11:00
16941,149.82,2025-02-23,11:15
16942,58.64,2025-02-23,11:30
16943,55.55,2025-02-23,11:45
16944,54.07,2025-02-23,12:00
16945,51.01,2025-02-23,12:15
16946,48.04,2025-02-23,12:30
16947,49.43,2025-02-23,12:45
16948,51.02,2025-02-23,13:00
16949,49.56,2025-02-23,13:15
16950,40.06,2025-02-23,13:30
16951,40.06,2025-02-23,13:45
16952,40.0,2025-02-23,14:00
16953,40.06,2025-02-23,14:15
16954,40.4,2025-02-23,14:30
16955,47.55,2025-02-23,14:45
16956,50.06,2025-02-23,15:00
16957,50.04,2025-02-23,15:15
16958,51.61,2025-02-23,15:30
16959,40.0,2025-02-23,15:45
16960,162.53,2025-02-23,16:00
16961,236.27,2025-02-23,16:15
16962,278.33,2025-02-23,16:30
16963,298.12,2025-02-23,16:45
16964,529.12,2025-02-23,17:00
16965,293.53,2025-02-23,17:15
16966,302.61,2025-02-23,17:30
16967,150.0,2025-02-23,17:45
16968,629.98,2025-02-23,18:00
16969,549.99,2025-02-23,18:15
16970,649.99,2025-02-23,18:30
16971,650.0,2025-02-23,18:45
16972,650.0,2025-02-23,19:00
16973,650.0,2025-02-23,19:15
16974,610.0,2025-02-23,19:30
16975,600.0,2025-02-23,19:45
16976,580.0,2025-02-23,20:00
16977,590.0,2025-02-23,20:15
16978,590.0,2025-02-23,20:30
16979,600.0,2025-02-23,20:45
16980,600.0,2025-02-23,21:00
16981,600.0,2025-02-23,21:15
16982,600.0,2025-02-23,21:30
16983,640.0,2025-02-23,21:45
16984,650.0,2025-02-23,22:00
16985,650.0,2025-02-23,22:15
16986,650.0,2025-02-23,22:30
16987,650.0,2025-02-23,22:45
16988,650.0,2025-02-23,23:00
16989,650.0,2025-02-23,23:15
16990,650.0,2025-02-23,23:30
16991,650.0,2025-02-23,23:45
16992,650.0,2025-02-23,24:00
16993,650.0,2025-02-24,00:15
16994,650.0,2025-02-24,00:30
16995,650.0,2025-02-24,00:45
16996,650.0,2025-02-24,01:00
16997,650.0,2025-02-24,01:15
16998,650.0,2025-02-24,01:30
16999,610.0,2025-02-24,01:45
17000,630.0,2025-02-24,02:00
17001,630.0,2025-02-24,02:15
17002,630.0,2025-02-24,02:30
17003,610.0,2025-02-24,02:45
17004,600.0,2025-02-24,03:00
17005,600.0,2025-02-24,03:15
17006,600.0,2025-02-24,03:30
17007,600.0,2025-02-24,03:45
17008,600.0,2025-02-24,04:00
17009,600.0,2025-02-24,04:15
17010,600.0,2025-02-24,04:30
17011,600.0,2025-02-24,04:45
17012,600.0,2025-02-24,05:00
17013,600.0,2025-02-24,05:15
17014,610.0,2025-02-24,05:30
17015,630.0,2025-02-24,05:45
17016,630.0,2025-02-24,06:00
17017,600.0,2025-02-24,06:15
17018,610.0,2025-02-24,06:30
17019,630.0,2025-02-24,06:45
17020,630.0,2025-02-24,07:00
17021,650.0,2025-02-24,07:15
17022,650.0,2025-02-24,07:30
17023,650.0,2025-02-24,07:45
17024,649.99,2025-02-24,08:00
17025,649.99,2025-02-24,08:15
17026,649.98,2025-02-24,08:30
17027,649.98,2025-02-24,08:45
17028,589.97,2025-02-24,09:00
17029,324.61,2025-02-24,09:15
17030,266.91,2025-02-24,09:30
17031,578.73,2025-02-24,09:45
17032,580.21,2025-02-24,10:00
17033,502.43,2025-02-24,10:15
17034,473.4,2025-02-24,10:30
17035,264.16,2025-02-24,10:45
17036,273.07,2025-02-24,11:00
17037,259.54,2025-02-24,11:15
17038,275.98,2025-02-24,11:30
17039,261.66,2025-02-24,11:45
17040,155.5,2025-02-24,12:00
17041,149.47,2025-02-24,12:15
17042,144.04,2025-02-24,12:30
17043,143.0,2025-02-24,12:45
17044,59.67,2025-02-24,13:00
17045,147.32,2025-02-24,13:15
17046,194.77,2025-02-24,13:30
17047,170.84,2025-02-24,13:45
17048,105.17,2025-02-24,14:00
17049,162.31,2025-02-24,14:15
17050,153.23,2025-02-24,14:30
17051,153.01,2025-02-24,14:45
17052,52.08,2025-02-24,15:00
17053,158.59,2025-02-24,15:15
17054,155.82,2025-02-24,15:30
17055,167.84,2025-02-24,15:45
17056,257.1,2025-02-24,16:00
17057,317.14,2025-02-24,16:15
17058,373.0,2025-02-24,16:30
17059,352.35,2025-02-24,16:45
17060,350.95,2025-02-24,17:00
17061,345.81,2025-02-24,17:15
17062,363.0,2025-02-24,17:30
17063,367.91,2025-02-24,17:45
17064,400.53,2025-02-24,18:00
17065,423.22,2025-02-24,18:15
17066,439.55,2025-02-24,18:30
17067,497.31,2025-02-24,18:45
17068,432.55,2025-02-24,19:00
17069,401.04,2025-02-24,19:15
17070,321.32,2025-02-24,19:30
17071,277.39,2025-02-24,19:45
17072,304.34,2025-02-24,20:00
17073,332.35,2025-02-24,20:15
17074,332.46,2025-02-24,20:30
17075,307.77,2025-02-24,20:45
17076,312.04,2025-02-24,21:00
17077,471.67,2025-02-24,21:15
17078,575.19,2025-02-24,21:30
17079,490.09,2025-02-24,21:45
17080,360.0,2025-02-24,22:00
17081,360.0,2025-02-24,22:15
17082,300.0,2025-02-24,22:30
17083,300.0,2025-02-24,22:45
17084,260.0,2025-02-24,23:00
17085,130.0,2025-02-24,23:15
17086,433.94,2025-02-24,23:30
17087,443.47,2025-02-24,23:45
17088,489.94,2025-02-24,24:00
17089,427.88,2025-02-25,00:15
17090,280.24,2025-02-25,00:30
17091,492.98,2025-02-25,00:45
17092,500.0,2025-02-25,01:00
17093,550.0,2025-02-25,01:15
17094,550.0,2025-02-25,01:30
17095,590.0,2025-02-25,01:45
17096,580.0,2025-02-25,02:00
17097,590.0,2025-02-25,02:15
17098,590.0,2025-02-25,02:30
17099,590.0,2025-02-25,02:45
17100,590.0,2025-02-25,03:00
17101,590.0,2025-02-25,03:15
17102,590.0,2025-02-25,03:30
17103,600.0,2025-02-25,03:45
17104,600.0,2025-02-25,04:00
17105,600.0,2025-02-25,04:15
17106,590.0,2025-02-25,04:30
17107,600.0,2025-02-25,04:45
17108,600.0,2025-02-25,05:00
17109,630.0,2025-02-25,05:15
17110,650.0,2025-02-25,05:30
17111,630.0,2025-02-25,05:45
17112,630.0,2025-02-25,06:00
17113,650.0,2025-02-25,06:15
17114,650.0,2025-02-25,06:30
17115,650.0,2025-02-25,06:45
17116,650.0,2025-02-25,07:00
17117,650.0,2025-02-25,07:15
17118,650.0,2025-02-25,07:30
17119,650.0,2025-02-25,07:45
17120,649.99,2025-02-25,08:00
17121,649.99,2025-02-25,08:15
17122,649.98,2025-02-25,08:30
17123,649.96,2025-02-25,08:45
17124,599.95,2025-02-25,09:00
17125,396.75,2025-02-25,09:15
17126,278.05,2025-02-25,09:30
17127,384.27,2025-02-25,09:45
17128,179.6,2025-02-25,10:00
17129,98.3,2025-02-25,10:15
17130,40.0,2025-02-25,10:30
17131,40.0,2025-02-25,10:45
17132,40.0,2025-02-25,11:00
17133,98.03,2025-02-25,11:15
17134,40.0,2025-02-25,11:30
17135,40.0,2025-02-25,11:45
17136,40.0,2025-02-25,12:00
17137,40.0,2025-02-25,12:15
17138,40.0,2025-02-25,12:30
17139,40.0,2025-02-25,12:45
17140,40.0,2025-02-25,13:00
17141,40.0,2025-02-25,13:15
17142,40.0,2025-02-25,13:30
17143,40.0,2025-02-25,13:45
17144,40.0,2025-02-25,14:00
17145,40.0,2025-02-25,14:15
17146,40.0,2025-02-25,14:30
17147,40.0,2025-02-25,14:45
17148,40.0,2025-02-25,15:00
17149,40.0,2025-02-25,15:15
17150,40.0,2025-02-25,15:30
17151,40.0,2025-02-25,15:45
17152,40.0,2025-02-25,16:00
17153,40.0,2025-02-25,16:15
17154,40.0,2025-02-25,16:30
17155,40.0,2025-02-25,16:45
17156,143.4,2025-02-25,17:00
17157,151.28,2025-02-25,17:15
17158,177.82,2025-02-25,17:30
17159,159.66,2025-02-25,17:45
17160,203.85,2025-02-25,18:00
17161,202.13,2025-02-25,18:15
17162,290.27,2025-02-25,18:30
17163,460.44,2025-02-25,18:45
17164,510.5,2025-02-25,19:00
17165,347.02,2025-02-25,19:15
17166,450.0,2025-02-25,19:30
17167,437.57,2025-02-25,19:45
17168,480.86,2025-02-25,20:00
17169,500.0,2025-02-25,20:15
17170,500.0,2025-02-25,20:30
17171,500.0,2025-02-25,20:45
17172,500.0,2025-02-25,21:00
17173,590.0,2025-02-25,21:15
17174,590.0,2025-02-25,21:30
17175,583.48,2025-02-25,21:45
17176,500.0,2025-02-25,22:00
17177,500.0,2025-02-25,22:15
17178,500.0,2025-02-25,22:30
17179,550.0,2025-02-25,22:45
17180,590.0,2025-02-25,23:00
17181,600.0,2025-02-25,23:15
17182,600.0,2025-02-25,23:30
17183,600.0,2025-02-25,23:45
17184,600.0,2025-02-25,24:00
17185,650.0,2025-02-26,00:15
17186,650.0,2025-02-26,00:30
17187,650.0,2025-02-26,00:45
17188,650.0,2025-02-26,01:00
17189,650.0,2025-02-26,01:15
17190,650.0,2025-02-26,01:30
17191,620.0,2025-02-26,01:45
17192,600.0,2025-02-26,02:00
17193,600.0,2025-02-26,02:15
17194,600.0,2025-02-26,02:30
17195,600.0,2025-02-26,02:45
17196,610.0,2025-02-26,03:00
17197,610.0,2025-02-26,03:15
17198,600.0,2025-02-26,03:30
17199,600.0,2025-02-26,03:45
17200,600.0,2025-02-26,04:00
17201,600.0,2025-02-26,04:15
17202,600.0,2025-02-26,04:30
17203,600.0,2025-02-26,04:45
17204,600.0,2025-02-26,05:00
17205,600.0,2025-02-26,05:15
17206,590.0,2025-02-26,05:30
17207,590.0,2025-02-26,05:45
17208,550.0,2025-02-26,06:00
17209,500.0,2025-02-26,06:15
17210,540.0,2025-02-26,06:30
17211,500.0,2025-02-26,06:45
17212,500.0,2025-02-26,07:00
17213,410.89,2025-02-26,07:15
17214,580.0,2025-02-26,07:30
17215,590.0,2025-02-26,07:45
17216,600.0,2025-02-26,08:00
17217,499.99,2025-02-26,08:15
17218,449.98,2025-02-26,08:30
17219,114.02,2025-02-26,08:45
17220,257.14,2025-02-26,09:00
17221,209.83,2025-02-26,09:15
17222,216.01,2025-02-26,09:30
17223,136.95,2025-02-26,09:45
17224,140.63,2025-02-26,10:00
17225,95.02,2025-02-26,10:15
17226,92.72,2025-02-26,10:30
17227,40.0,2025-02-26,10:45
17228,40.0,2025-02-26,11:00
17229,72.2,2025-02-26,11:15
17230,40.0,2025-02-26,11:30
17231,40.0,2025-02-26,11:45
17232,40.0,2025-02-26,12:00
17233,40.0,2025-02-26,12:15
17234,40.0,2025-02-26,12:30
17235,40.0,2025-02-26,12:45
17236,40.0,2025-02-26,13:00
17237,40.0,2025-02-26,13:15
17238,40.0,2025-02-26,13:30
17239,40.0,2025-02-26,13:45
17240,40.0,2025-02-26,14:00
17241,40.0,2025-02-26,14:15
17242,40.0,2025-02-26,14:30
17243,40.0,2025-02-26,14:45
17244,40.0,2025-02-26,15:00
17245,49.22,2025-02-26,15:15
17246,49.2,2025-02-26,15:30
17247,49.18,2025-02-26,15:45
17248,47.82,2025-02-26,16:00
17249,40.0,2025-02-26,16:15
17250,65.81,2025-02-26,16:30
17251,40.0,2025-02-26,16:45
17252,40.0,2025-02-26,17:00
17253,40.0,2025-02-26,17:15
17254,40.0,2025-02-26,17:30
17255,40.0,2025-02-26,17:45
17256,439.99,2025-02-26,18:00
17257,439.99,2025-02-26,18:15
17258,499.99,2025-02-26,18:30
17259,600.0,2025-02-26,18:45
17260,600.0,2025-02-26,19:00
17261,600.0,2025-02-26,19:15
17262,600.0,2025-02-26,19:30
17263,600.0,2025-02-26,19:45
17264,600.0,2025-02-26,20:00
17265,600.0,2025-02-26,20:15
17266,600.0,2025-02-26,20:30
17267,600.0,2025-02-26,20:45
17268,600.0,2025-02-26,21:00
17269,600.0,2025-02-26,21:15
17270,600.0,2025-02-26,21:30
17271,600.0,2025-02-26,21:45
17272,600.0,2025-02-26,22:00
17273,600.0,2025-02-26,22:15
17274,600.0,2025-02-26,22:30
17275,600.0,2025-02-26,22:45
17276,590.0,2025-02-26,23:00
17277,590.0,2025-02-26,23:15
17278,550.0,2025-02-26,23:30
17279,500.0,2025-02-26,23:45
17280,450.0,2025-02-26,24:00
17281,500.0,2025-02-27,00:15
17282,450.0,2025-02-27,00:30
17283,400.0,2025-02-27,00:45
17284,450.0,2025-02-27,01:00
17285,400.0,2025-02-27,01:15
17286,400.0,2025-02-27,01:30
17287,400.0,2025-02-27,01:45
17288,360.0,2025-02-27,02:00
17289,400.0,2025-02-27,02:15
17290,400.65,2025-02-27,02:30
17291,400.0,2025-02-27,02:45
17292,400.0,2025-02-27,03:00
17293,400.0,2025-02-27,03:15
17294,450.0,2025-02-27,03:30
17295,450.0,2025-02-27,03:45
17296,500.0,2025-02-27,04:00
17297,500.0,2025-02-27,04:15
17298,550.0,2025-02-27,04:30
17299,590.0,2025-02-27,04:45
17300,590.0,2025-02-27,05:00
17301,600.0,2025-02-27,05:15
17302,600.0,2025-02-27,05:30
17303,600.0,2025-02-27,05:45
17304,600.0,2025-02-27,06:00
17305,600.0,2025-02-27,06:15
17306,600.0,2025-02-27,06:30
17307,620.0,2025-02-27,06:45
17308,610.0,2025-02-27,07:00
17309,610.0,2025-02-27,07:15
17310,589.35,2025-02-27,07:30
17311,601.0,2025-02-27,07:45
17312,612.76,2025-02-27,08:00
17313,639.99,2025-02-27,08:15
17314,629.98,2025-02-27,08:30
17315,599.96,2025-02-27,08:45
17316,450.4,2025-02-27,09:00
17317,441.11,2025-02-27,09:15
17318,362.57,2025-02-27,09:30
17319,171.42,2025-02-27,09:45
17320,199.81,2025-02-27,10:00
17321,147.21,2025-02-27,10:15
17322,77.94,2025-02-27,10:30
17323,51.54,2025-02-27,10:45
17324,51.29,2025-02-27,11:00
17325,48.12,2025-02-27,11:15
17326,49.0,2025-02-27,11:30
17327,49.39,2025-02-27,11:45
17328,40.0,2025-02-27,12:00
17329,40.0,2025-02-27,12:15
17330,40.0,2025-02-27,12:30
17331,40.0,2025-02-27,12:45
17332,40.0,2025-02-27,13:00
17333,40.0,2025-02-27,13:15
17334,40.0,2025-02-27,13:30
17335,40.0,2025-02-27,13:45
17336,40.0,2025-02-27,14:00
17337,40.0,2025-02-27,14:15
17338,40.0,2025-02-27,14:30
17339,40.0,2025-02-27,14:45
17340,40.0,2025-02-27,15:00
17341,40.0,2025-02-27,15:15
17342,40.0,2025-02-27,15:30
17343,40.0,2025-02-27,15:45
17344,40.0,2025-02-27,16:00
17345,49.12,2025-02-27,16:15
17346,48.94,2025-02-27,16:30
17347,40.0,2025-02-27,16:45
17348,40.0,2025-02-27,17:00
17349,40.0,2025-02-27,17:15
17350,40.0,2025-02-27,17:30
17351,40.0,2025-02-27,17:45
17352,500.0,2025-02-27,18:00
17353,300.0,2025-02-27,18:15
17354,500.0,2025-02-27,18:30
17355,600.0,2025-02-27,18:45
17356,620.0,2025-02-27,19:00
17357,600.0,2025-02-27,19:15
17358,600.0,2025-02-27,19:30
17359,600.0,2025-02-27,19:45
17360,590.0,2025-02-27,20:00
17361,590.0,2025-02-27,20:15
17362,600.0,2025-02-27,20:30
17363,600.0,2025-02-27,20:45
17364,600.0,2025-02-27,21:00
17365,600.0,2025-02-27,21:15
17366,600.0,2025-02-27,21:30
17367,600.0,2025-02-27,21:45
17368,600.0,2025-02-27,22:00
17369,600.0,2025-02-27,22:15
17370,600.0,2025-02-27,22:30
17371,600.0,2025-02-27,22:45
17372,600.0,2025-02-27,23:00
17373,600.0,2025-02-27,23:15
17374,600.0,2025-02-27,23:30
17375,600.0,2025-02-27,23:45
17376,600.0,2025-02-27,24:00
17377,600.0,2025-02-28,00:15
17378,600.0,2025-02-28,00:30
17379,600.0,2025-02-28,00:45
17380,500.0,2025-02-28,01:00
17381,500.0,2025-02-28,01:15
17382,450.0,2025-02-28,01:30
17383,430.0,2025-02-28,01:45
17384,400.0,2025-02-28,02:00
17385,400.0,2025-02-28,02:15
17386,400.0,2025-02-28,02:30
17387,360.0,2025-02-28,02:45
17388,360.0,2025-02-28,03:00
17389,350.0,2025-02-28,03:15
17390,340.0,2025-02-28,03:30
17391,320.0,2025-02-28,03:45
17392,310.0,2025-02-28,04:00
17393,320.0,2025-02-28,04:15
17394,320.0,2025-02-28,04:30
17395,320.0,2025-02-28,04:45
17396,320.0,2025-02-28,05:00
17397,320.0,2025-02-28,05:15
17398,320.0,2025-02-28,05:30
17399,317.76,2025-02-28,05:45
17400,268.19,2025-02-28,06:00
17401,240.33,2025-02-28,06:15
17402,239.79,2025-02-28,06:30
17403,231.02,2025-02-28,06:45
17404,40.0,2025-02-28,07:00
17405,100.0,2025-02-28,07:15
17406,40.0,2025-02-28,07:30
17407,40.0,2025-02-28,07:45
17408,308.22,2025-02-28,08:00
17409,197.2,2025-02-28,08:15
17410,40.0,2025-02-28,08:30
17411,40.0,2025-02-28,08:45
17412,40.0,2025-02-28,09:00
17413,40.0,2025-02-28,09:15
17414,40.0,2025-02-28,09:30
17415,40.0,2025-02-28,09:45
17416,40.0,2025-02-28,10:00
17417,40.0,2025-02-28,10:15
17418,40.0,2025-02-28,10:30
17419,40.0,2025-02-28,10:45
17420,40.0,2025-02-28,11:00
17421,40.0,2025-02-28,11:15
17422,40.0,2025-02-28,11:30
17423,40.0,2025-02-28,11:45
17424,40.0,2025-02-28,12:00
17425,40.0,2025-02-28,12:15
17426,40.0,2025-02-28,12:30
17427,40.0,2025-02-28,12:45
17428,40.51,2025-02-28,13:00
17429,40.52,2025-02-28,13:15
17430,40.52,2025-02-28,13:30
17431,40.53,2025-02-28,13:45
17432,40.54,2025-02-28,14:00
17433,40.54,2025-02-28,14:15
17434,40.53,2025-02-28,14:30
17435,40.53,2025-02-28,14:45
17436,41.44,2025-02-28,15:00
17437,40.51,2025-02-28,15:15
17438,40.49,2025-02-28,15:30
17439,40.0,2025-02-28,15:45
17440,40.0,2025-02-28,16:00
17441,152.71,2025-02-28,16:15
17442,157.73,2025-02-28,16:30
17443,40.0,2025-02-28,16:45
17444,87.18,2025-02-28,17:00
17445,153.12,2025-02-28,17:15
17446,220.49,2025-02-28,17:30
17447,370.25,2025-02-28,17:45
17448,252.92,2025-02-28,18:00
17449,333.93,2025-02-28,18:15
17450,319.69,2025-02-28,18:30
17451,312.38,2025-02-28,18:45
17452,274.95,2025-02-28,19:00
17453,276.94,2025-02-28,19:15
17454,310.13,2025-02-28,19:30
17455,314.74,2025-02-28,19:45
17456,305.99,2025-02-28,20:00
17457,288.92,2025-02-28,20:15
17458,291.82,2025-02-28,20:30
17459,375.89,2025-02-28,20:45
17460,356.15,2025-02-28,21:00
17461,373.65,2025-02-28,21:15
17462,377.46,2025-02-28,21:30
17463,445.49,2025-02-28,21:45
17464,491.33,2025-02-28,22:00
17465,447.13,2025-02-28,22:15
17466,400.0,2025-02-28,22:30
17467,436.44,2025-02-28,22:45
17468,400.0,2025-02-28,23:00
17469,528.79,2025-02-28,23:15
17470,600.0,2025-02-28,23:30
17471,550.0,2025-02-28,23:45
17472,440.51,2025-02-28,24:00
17473,450.47,2025-03-01,00:15
17474,456.74,2025-03-01,00:30
17475,497.61,2025-03-01,00:45
17476,511.98,2025-03-01,01:00
17477,525.56,2025-03-01,01:15
17478,600.0,2025-03-01,01:30
17479,600.0,2025-03-01,01:45
17480,600.0,2025-03-01,02:00
17481,620.0,2025-03-01,02:15
17482,600.0,2025-03-01,02:30
17483,650.0,2025-03-01,02:45
17484,640.0,2025-03-01,03:00
17485,650.0,2025-03-01,03:15
17486,650.0,2025-03-01,03:30
17487,650.0,2025-03-01,03:45
17488,650.0,2025-03-01,04:00
17489,650.0,2025-03-01,04:15
17490,650.0,2025-03-01,04:30
17491,650.0,2025-03-01,04:45
17492,650.0,2025-03-01,05:00
17493,650.0,2025-03-01,05:15
17494,650.0,2025-03-01,05:30
17495,650.0,2025-03-01,05:45
17496,650.0,2025-03-01,06:00
17497,650.0,2025-03-01,06:15
17498,620.0,2025-03-01,06:30
17499,600.0,2025-03-01,06:45
17500,650.0,2025-03-01,07:00
17501,650.0,2025-03-01,07:15
17502,650.0,2025-03-01,07:30
17503,650.0,2025-03-01,07:45
17504,599.99,2025-03-01,08:00
17505,589.98,2025-03-01,08:15
17506,579.97,2025-03-01,08:30
17507,549.97,2025-03-01,08:45
17508,499.96,2025-03-01,09:00
17509,443.86,2025-03-01,09:15
17510,335.24,2025-03-01,09:30
17511,329.97,2025-03-01,09:45
17512,449.19,2025-03-01,10:00
17513,449.67,2025-03-01,10:15
17514,453.56,2025-03-01,10:30
17515,378.74,2025-03-01,10:45
17516,367.76,2025-03-01,11:00
17517,437.74,2025-03-01,11:15
17518,392.26,2025-03-01,11:30
17519,382.06,2025-03-01,11:45
17520,310.74,2025-03-01,12:00
17521,184.28,2025-03-01,12:15
17522,393.56,2025-03-01,12:30
17523,389.71,2025-03-01,12:45
17524,366.0,2025-03-01,13:00
17525,226.96,2025-03-01,13:15
17526,381.93,2025-03-01,13:30
17527,260.49,2025-03-01,13:45
17528,363.58,2025-03-01,14:00
17529,214.98,2025-03-01,14:15
17530,216.06,2025-03-01,14:30
17531,265.35,2025-03-01,14:45
17532,272.05,2025-03-01,15:00
17533,251.78,2025-03-01,15:15
17534,371.76,2025-03-01,15:30
17535,297.64,2025-03-01,15:45
17536,371.33,2025-03-01,16:00
17537,333.78,2025-03-01,16:15
17538,350.39,2025-03-01,16:30
17539,358.46,2025-03-01,16:45
17540,410.37,2025-03-01,17:00
17541,439.23,2025-03-01,17:15
17542,391.4,2025-03-01,17:30
17543,333.35,2025-03-01,17:45
17544,346.68,2025-03-01,18:00
17545,284.04,2025-03-01,18:15
17546,357.48,2025-03-01,18:30
17547,412.54,2025-03-01,18:45
17548,408.78,2025-03-01,19:00
17549,412.19,2025-03-01,19:15
17550,366.0,2025-03-01,19:30
17551,365.14,2025-03-01,19:45
17552,342.87,2025-03-01,20:00
17553,334.76,2025-03-01,20:15
17554,342.33,2025-03-01,20:30
17555,363.25,2025-03-01,20:45
17556,342.88,2025-03-01,21:00
17557,358.59,2025-03-01,21:15
17558,336.38,2025-03-01,21:30
17559,304.79,2025-03-01,21:45
17560,147.87,2025-03-01,22:00
17561,282.52,2025-03-01,22:15
17562,277.95,2025-03-01,22:30
17563,225.43,2025-03-01,22:45
17564,277.0,2025-03-01,23:00
17565,331.35,2025-03-01,23:15
17566,305.82,2025-03-01,23:30
17567,298.32,2025-03-01,23:45
17568,314.81,2025-03-01,24:00
17569,332.55,2025-03-02,00:15
17570,314.29,2025-03-02,00:30
17571,350.04,2025-03-02,00:45
17572,342.39,2025-03-02,01:00
17573,344.08,2025-03-02,01:15
17574,351.24,2025-03-02,01:30
17575,380.95,2025-03-02,01:45
17576,346.11,2025-03-02,02:00
17577,395.63,2025-03-02,02:15
17578,405.08,2025-03-02,02:30
17579,378.88,2025-03-02,02:45
17580,404.95,2025-03-02,03:00
17581,417.61,2025-03-02,03:15
17582,417.75,2025-03-02,03:30
17583,440.0,2025-03-02,03:45
17584,390.96,2025-03-02,04:00
17585,400.0,2025-03-02,04:15
17586,400.0,2025-03-02,04:30
17587,410.0,2025-03-02,04:45
17588,400.0,2025-03-02,05:00
17589,400.0,2025-03-02,05:15
17590,380.0,2025-03-02,05:30
17591,400.0,2025-03-02,05:45
17592,380.0,2025-03-02,06:00
17593,400.0,2025-03-02,06:15
17594,371.37,2025-03-02,06:30
17595,410.0,2025-03-02,06:45
17596,400.0,2025-03-02,07:00
17597,400.0,2025-03-02,07:15
17598,350.0,2025-03-02,07:30
17599,410.0,2025-03-02,07:45
17600,400.0,2025-03-02,08:00
17601,449.99,2025-03-02,08:15
17602,449.99,2025-03-02,08:30
17603,449.98,2025-03-02,08:45
17604,420.73,2025-03-02,09:00
17605,411.68,2025-03-02,09:15
17606,374.82,2025-03-02,09:30
17607,385.79,2025-03-02,09:45
17608,471.67,2025-03-02,10:00
17609,476.88,2025-03-02,10:15
17610,429.7,2025-03-02,10:30
17611,412.47,2025-03-02,10:45
17612,388.46,2025-03-02,11:00
17613,274.87,2025-03-02,11:15
17614,423.54,2025-03-02,11:30
17615,341.21,2025-03-02,11:45
17616,271.05,2025-03-02,12:00
17617,355.13,2025-03-02,12:15
17618,350.96,2025-03-02,12:30
17619,184.99,2025-03-02,12:45
17620,271.1,2025-03-02,13:00
17621,404.24,2025-03-02,13:15
17622,219.88,2025-03-02,13:30
17623,221.39,2025-03-02,13:45
17624,228.67,2025-03-02,14:00
17625,227.62,2025-03-02,14:15
17626,258.72,2025-03-02,14:30
17627,353.71,2025-03-02,14:45
17628,358.5,2025-03-02,15:00
17629,340.01,2025-03-02,15:15
17630,333.99,2025-03-02,15:30
17631,380.71,2025-03-02,15:45
17632,368.8,2025-03-02,16:00
17633,384.56,2025-03-02,16:15
17634,341.3,2025-03-02,16:30
17635,371.73,2025-03-02,16:45
17636,411.56,2025-03-02,17:00
17637,454.9,2025-03-02,17:15
17638,413.1,2025-03-02,17:30
17639,416.02,2025-03-02,17:45
17640,392.27,2025-03-02,18:00
17641,377.46,2025-03-02,18:15
17642,400.18,2025-03-02,18:30
17643,399.14,2025-03-02,18:45
17644,282.12,2025-03-02,19:00
17645,323.87,2025-03-02,19:15
17646,287.4,2025-03-02,19:30
17647,268.12,2025-03-02,19:45
17648,242.24,2025-03-02,20:00
17649,274.32,2025-03-02,20:15
17650,271.46,2025-03-02,20:30
17651,288.84,2025-03-02,20:45
17652,500.0,2025-03-02,21:00
17653,580.0,2025-03-02,21:15
17654,570.0,2025-03-02,21:30
17655,550.0,2025-03-02,21:45
17656,580.0,2025-03-02,22:00
17657,590.0,2025-03-02,22:15
17658,590.0,2025-03-02,22:30
17659,580.0,2025-03-02,22:45
17660,580.0,2025-03-02,23:00
17661,580.0,2025-03-02,23:15
17662,580.0,2025-03-02,23:30
17663,570.0,2025-03-02,23:45
17664,580.0,2025-03-02,24:00
17665,600.0,2025-03-03,00:15
17666,590.0,2025-03-03,00:30
