feature_name,importance_gain
solartotal_620001_lag1,0.0
solartotal_620001_diff1,0.0
solartotal_620001_rolling_std,0.0
solartotal_620001_diff3,0.0
solartotal_620002_diff1,0.0
solartotal_620002_rolling_std,0.0
totalcloud_620001_diff1,0.0
humidity_620001_diff1,0.0
humidity_620002_diff1,0.0
humidity_620002_rolling_std,0.0
windspeed_620000_diff1,0.0
rainfall_620002_diff1,0.0
rainfall_620002_rolling_std,0.0
feeltemp_620001_diff1,0.0
feeltemp_620002_rolling_std,0.0
solar_term_rolling_std,0.0
solar_term_diff3,0.0
