,price_ahead_clear,info_date,info_hour
2443,40.0,2024-09-27,10:45
2444,40.0,2024-09-27,11:00
2445,40.0,2024-09-27,11:15
2446,40.52,2024-09-27,11:30
2447,48.27,2024-09-27,11:45
2448,41.07,2024-09-27,12:00
2449,45.47,2024-09-27,12:15
2450,45.67,2024-09-27,12:30
2451,40.49,2024-09-27,12:45
2452,40.49,2024-09-27,13:00
2453,40.0,2024-09-27,13:15
2454,40.0,2024-09-27,13:30
2455,40.0,2024-09-27,13:45
2456,40.47,2024-09-27,14:00
2457,40.0,2024-09-27,14:15
2458,40.0,2024-09-27,14:30
2459,40.0,2024-09-27,14:45
2460,40.0,2024-09-27,15:00
2461,40.0,2024-09-27,15:15
2462,81.76,2024-09-27,15:30
2463,50.11,2024-09-27,15:45
2464,45.38,2024-09-27,16:00
2465,72.62,2024-09-27,16:15
2466,40.0,2024-09-27,16:30
2467,40.0,2024-09-27,16:45
2468,40.0,2024-09-27,17:00
2469,40.0,2024-09-27,17:15
2470,40.0,2024-09-27,17:30
2471,40.71,2024-09-27,17:45
2472,46.86,2024-09-27,18:00
2473,47.09,2024-09-27,18:15
2474,81.34,2024-09-27,18:30
2475,86.05,2024-09-27,18:45
2476,40.0,2024-09-27,19:00
2477,46.01,2024-09-27,19:15
2478,46.62,2024-09-27,19:30
2479,64.12,2024-09-27,19:45
2480,64.31,2024-09-27,20:00
2481,46.19,2024-09-27,20:15
2482,46.19,2024-09-27,20:30
2483,40.0,2024-09-27,20:45
2484,40.0,2024-09-27,21:00
2485,40.0,2024-09-27,21:15
2486,40.0,2024-09-27,21:30
2487,40.0,2024-09-27,21:45
2488,40.0,2024-09-27,22:00
2489,40.0,2024-09-27,22:15
2490,40.0,2024-09-27,22:30
2491,40.0,2024-09-27,22:45
2492,40.0,2024-09-27,23:00
2493,40.0,2024-09-27,23:15
2494,40.0,2024-09-27,23:30
2495,40.0,2024-09-27,23:45
2496,46.78,2024-09-27,24:00
2497,48.12,2024-09-28,00:15
2498,47.51,2024-09-28,00:30
2499,47.52,2024-09-28,00:45
2500,47.47,2024-09-28,01:00
2501,40.0,2024-09-28,01:15
2502,47.59,2024-09-28,01:30
2503,47.58,2024-09-28,01:45
2504,40.0,2024-09-28,02:00
2505,47.53,2024-09-28,02:15
2506,40.0,2024-09-28,02:30
2507,40.0,2024-09-28,02:45
2508,40.0,2024-09-28,03:00
2509,47.66,2024-09-28,03:15
2510,47.65,2024-09-28,03:30
2511,47.7,2024-09-28,03:45
2512,47.73,2024-09-28,04:00
2513,47.68,2024-09-28,04:15
2514,47.65,2024-09-28,04:30
2515,47.64,2024-09-28,04:45
2516,47.68,2024-09-28,05:00
2517,40.0,2024-09-28,05:15
2518,40.0,2024-09-28,05:30
2519,40.0,2024-09-28,05:45
2520,40.0,2024-09-28,06:00
2521,40.0,2024-09-28,06:15
2522,40.0,2024-09-28,06:30
2523,40.0,2024-09-28,06:45
2524,40.0,2024-09-28,07:00
2525,258.36,2024-09-28,07:15
2526,241.28,2024-09-28,07:30
2527,186.79,2024-09-28,07:45
2528,40.0,2024-09-28,08:00
2529,48.82,2024-09-28,08:15
2530,40.0,2024-09-28,08:30
2531,111.55,2024-09-28,08:45
2532,96.17,2024-09-28,09:00
2533,120.45,2024-09-28,09:15
2534,135.66,2024-09-28,09:30
2535,224.25,2024-09-28,09:45
2536,229.23,2024-09-28,10:00
2537,338.2,2024-09-28,10:15
2538,274.39,2024-09-28,10:30
2539,250.25,2024-09-28,10:45
2540,216.29,2024-09-28,11:00
2541,275.94,2024-09-28,11:15
2542,277.83,2024-09-28,11:30
2543,279.03,2024-09-28,11:45
2544,270.91,2024-09-28,12:00
2545,251.22,2024-09-28,12:15
2546,196.62,2024-09-28,12:30
2547,152.32,2024-09-28,12:45
2548,112.86,2024-09-28,13:00
2549,44.88,2024-09-28,13:15
2550,44.92,2024-09-28,13:30
2551,50.36,2024-09-28,13:45
2552,81.96,2024-09-28,14:00
2553,44.28,2024-09-28,14:15
2554,47.55,2024-09-28,14:30
2555,49.04,2024-09-28,14:45
2556,47.64,2024-09-28,15:00
2557,303.77,2024-09-28,15:15
2558,295.72,2024-09-28,15:30
2559,288.16,2024-09-28,15:45
2560,287.2,2024-09-28,16:00
2561,336.07,2024-09-28,16:15
2562,384.73,2024-09-28,16:30
2563,390.91,2024-09-28,16:45
2564,370.27,2024-09-28,17:00
2565,264.12,2024-09-28,17:15
2566,250.85,2024-09-28,17:30
2567,236.55,2024-09-28,17:45
2568,239.25,2024-09-28,18:00
2569,170.62,2024-09-28,18:15
2570,115.83,2024-09-28,18:30
2571,40.43,2024-09-28,18:45
2572,40.0,2024-09-28,19:00
2573,40.0,2024-09-28,19:15
2574,40.0,2024-09-28,19:30
2575,40.0,2024-09-28,19:45
2576,40.0,2024-09-28,20:00
2577,40.0,2024-09-28,20:15
2578,40.0,2024-09-28,20:30
2579,40.0,2024-09-28,20:45
2580,40.0,2024-09-28,21:00
2581,40.0,2024-09-28,21:15
2582,40.0,2024-09-28,21:30
2583,40.0,2024-09-28,21:45
2584,40.0,2024-09-28,22:00
2585,40.0,2024-09-28,22:15
2586,40.0,2024-09-28,22:30
2587,40.0,2024-09-28,22:45
2588,40.0,2024-09-28,23:00
2589,40.0,2024-09-28,23:15
2590,40.0,2024-09-28,23:30
2591,40.0,2024-09-28,23:45
2592,40.0,2024-09-28,24:00
2593,40.0,2024-09-29,00:15
2594,40.0,2024-09-29,00:30
2595,40.0,2024-09-29,00:45
2596,40.0,2024-09-29,01:00
2597,40.0,2024-09-29,01:15
2598,40.0,2024-09-29,01:30
2599,40.0,2024-09-29,01:45
2600,40.0,2024-09-29,02:00
2601,40.0,2024-09-29,02:15
2602,40.0,2024-09-29,02:30
2603,40.0,2024-09-29,02:45
2604,40.0,2024-09-29,03:00
2605,40.0,2024-09-29,03:15
2606,40.0,2024-09-29,03:30
2607,40.0,2024-09-29,03:45
2608,40.0,2024-09-29,04:00
2609,40.0,2024-09-29,04:15
2610,40.0,2024-09-29,04:30
2611,40.0,2024-09-29,04:45
2612,40.0,2024-09-29,05:00
2613,40.0,2024-09-29,05:15
2614,40.0,2024-09-29,05:30
2615,40.0,2024-09-29,05:45
2616,40.0,2024-09-29,06:00
2617,40.0,2024-09-29,06:15
2618,40.0,2024-09-29,06:30
2619,40.0,2024-09-29,06:45
2620,40.0,2024-09-29,07:00
2621,40.0,2024-09-29,07:15
2622,40.0,2024-09-29,07:30
2623,40.0,2024-09-29,07:45
2624,40.0,2024-09-29,08:00
2625,40.0,2024-09-29,08:15
2626,40.0,2024-09-29,08:30
2627,40.0,2024-09-29,08:45
2628,40.0,2024-09-29,09:00
2629,40.0,2024-09-29,09:15
2630,40.0,2024-09-29,09:30
2631,40.0,2024-09-29,09:45
2632,40.0,2024-09-29,10:00
2633,144.41,2024-09-29,10:15
2634,63.48,2024-09-29,10:30
2635,44.59,2024-09-29,10:45
2636,44.63,2024-09-29,11:00
2637,44.77,2024-09-29,11:15
2638,44.93,2024-09-29,11:30
2639,44.91,2024-09-29,11:45
2640,45.08,2024-09-29,12:00
2641,45.22,2024-09-29,12:15
2642,40.0,2024-09-29,12:30
2643,40.0,2024-09-29,12:45
2644,40.0,2024-09-29,13:00
2645,40.0,2024-09-29,13:15
2646,40.0,2024-09-29,13:30
2647,40.0,2024-09-29,13:45
2648,40.0,2024-09-29,14:00
2649,40.0,2024-09-29,14:15
2650,40.0,2024-09-29,14:30
2651,40.0,2024-09-29,14:45
2652,40.0,2024-09-29,15:00
2653,46.94,2024-09-29,15:15
2654,85.81,2024-09-29,15:30
2655,97.0,2024-09-29,15:45
2656,99.52,2024-09-29,16:00
2657,162.47,2024-09-29,16:15
2658,175.96,2024-09-29,16:30
2659,209.98,2024-09-29,16:45
2660,95.39,2024-09-29,17:00
2661,40.0,2024-09-29,17:15
2662,47.18,2024-09-29,17:30
2663,46.95,2024-09-29,17:45
2664,66.59,2024-09-29,18:00
2665,47.94,2024-09-29,18:15
2666,47.81,2024-09-29,18:30
2667,47.6,2024-09-29,18:45
2668,40.0,2024-09-29,19:00
2669,40.0,2024-09-29,19:15
2670,40.0,2024-09-29,19:30
2671,40.0,2024-09-29,19:45
2672,40.0,2024-09-29,20:00
2673,40.0,2024-09-29,20:15
2674,40.0,2024-09-29,20:30
2675,40.0,2024-09-29,20:45
2676,40.0,2024-09-29,21:00
2677,40.0,2024-09-29,21:15
2678,40.0,2024-09-29,21:30
2679,40.0,2024-09-29,21:45
2680,40.0,2024-09-29,22:00
2681,40.0,2024-09-29,22:15
2682,40.0,2024-09-29,22:30
2683,40.0,2024-09-29,22:45
2684,40.0,2024-09-29,23:00
2685,100.0,2024-09-29,23:15
2686,100.0,2024-09-29,23:30
2687,119.07,2024-09-29,23:45
2688,60.0,2024-09-29,24:00
2689,200.0,2024-09-30,00:15
2690,330.0,2024-09-30,00:30
2691,350.0,2024-09-30,00:45
2692,350.0,2024-09-30,01:00
2693,350.0,2024-09-30,01:15
2694,360.0,2024-09-30,01:30
2695,360.0,2024-09-30,01:45
2696,360.0,2024-09-30,02:00
2697,380.0,2024-09-30,02:15
2698,380.0,2024-09-30,02:30
2699,390.0,2024-09-30,02:45
2700,400.0,2024-09-30,03:00
2701,430.0,2024-09-30,03:15
2702,440.0,2024-09-30,03:30
2703,440.0,2024-09-30,03:45
2704,450.0,2024-09-30,04:00
2705,450.0,2024-09-30,04:15
2706,450.0,2024-09-30,04:30
2707,450.0,2024-09-30,04:45
2708,450.0,2024-09-30,05:00
2709,440.0,2024-09-30,05:15
2710,460.0,2024-09-30,05:30
2711,400.0,2024-09-30,05:45
2712,420.0,2024-09-30,06:00
2713,400.0,2024-09-30,06:15
2714,420.0,2024-09-30,06:30
2715,400.0,2024-09-30,06:45
2716,450.0,2024-09-30,07:00
2717,300.0,2024-09-30,07:15
2718,300.0,2024-09-30,07:30
2719,300.0,2024-09-30,07:45
2720,80.0,2024-09-30,08:00
2721,350.0,2024-09-30,08:15
2722,200.0,2024-09-30,08:30
2723,50.0,2024-09-30,08:45
2724,40.0,2024-09-30,09:00
2725,40.0,2024-09-30,09:15
2726,40.0,2024-09-30,09:30
2727,43.7,2024-09-30,09:45
2728,43.74,2024-09-30,10:00
2729,122.52,2024-09-30,10:15
2730,75.52,2024-09-30,10:30
2731,53.43,2024-09-30,10:45
2732,44.31,2024-09-30,11:00
2733,81.35,2024-09-30,11:15
2734,62.76,2024-09-30,11:30
2735,63.11,2024-09-30,11:45
2736,47.77,2024-09-30,12:00
2737,47.88,2024-09-30,12:15
2738,43.79,2024-09-30,12:30
2739,40.0,2024-09-30,12:45
2740,40.0,2024-09-30,13:00
2741,40.0,2024-09-30,13:15
2742,40.0,2024-09-30,13:30
2743,40.0,2024-09-30,13:45
2744,40.0,2024-09-30,14:00
2745,40.0,2024-09-30,14:15
2746,40.0,2024-09-30,14:30
2747,40.0,2024-09-30,14:45
2748,40.0,2024-09-30,15:00
2749,74.84,2024-09-30,15:15
2750,62.11,2024-09-30,15:30
2751,50.0,2024-09-30,15:45
2752,48.22,2024-09-30,16:00
2753,89.02,2024-09-30,16:15
2754,102.41,2024-09-30,16:30
2755,114.68,2024-09-30,16:45
2756,84.36,2024-09-30,17:00
2757,146.89,2024-09-30,17:15
2758,133.61,2024-09-30,17:30
2759,212.35,2024-09-30,17:45
2760,390.0,2024-09-30,18:00
2761,400.0,2024-09-30,18:15
2762,450.0,2024-09-30,18:30
2763,500.0,2024-09-30,18:45
2764,520.0,2024-09-30,19:00
2765,450.0,2024-09-30,19:15
2766,450.0,2024-09-30,19:30
2767,450.0,2024-09-30,19:45
2768,400.0,2024-09-30,20:00
2769,430.0,2024-09-30,20:15
2770,440.0,2024-09-30,20:30
2771,430.0,2024-09-30,20:45
2772,410.0,2024-09-30,21:00
2773,400.0,2024-09-30,21:15
2774,400.0,2024-09-30,21:30
2775,400.0,2024-09-30,21:45
2776,390.0,2024-09-30,22:00
2777,450.0,2024-09-30,22:15
2778,450.0,2024-09-30,22:30
2779,450.0,2024-09-30,22:45
2780,450.0,2024-09-30,23:00
2781,550.0,2024-09-30,23:15
2782,550.0,2024-09-30,23:30
2783,520.0,2024-09-30,23:45
2784,530.0,2024-09-30,24:00
2785,49.02,2024-10-01,00:15
2786,358.68,2024-10-01,00:30
2787,358.79,2024-10-01,00:45
2788,357.78,2024-10-01,01:00
2789,357.68,2024-10-01,01:15
2790,357.03,2024-10-01,01:30
2791,347.99,2024-10-01,01:45
2792,348.36,2024-10-01,02:00
2793,357.91,2024-10-01,02:15
2794,358.29,2024-10-01,02:30
2795,358.45,2024-10-01,02:45
2796,358.26,2024-10-01,03:00
2797,376.29,2024-10-01,03:15
2798,376.78,2024-10-01,03:30
2799,375.7,2024-10-01,03:45
2800,376.12,2024-10-01,04:00
2801,384.75,2024-10-01,04:15
2802,375.38,2024-10-01,04:30
2803,385.05,2024-10-01,04:45
2804,420.0,2024-10-01,05:00
2805,420.0,2024-10-01,05:15
2806,450.0,2024-10-01,05:30
2807,400.0,2024-10-01,05:45
2808,420.0,2024-10-01,06:00
2809,400.0,2024-10-01,06:15
2810,420.0,2024-10-01,06:30
2811,420.0,2024-10-01,06:45
2812,440.0,2024-10-01,07:00
2813,400.0,2024-10-01,07:15
2814,400.0,2024-10-01,07:30
2815,360.0,2024-10-01,07:45
2816,250.0,2024-10-01,08:00
2817,60.0,2024-10-01,08:15
2818,40.0,2024-10-01,08:30
2819,40.0,2024-10-01,08:45
2820,40.0,2024-10-01,09:00
2821,40.0,2024-10-01,09:15
2822,40.0,2024-10-01,09:30
2823,40.0,2024-10-01,09:45
2824,40.0,2024-10-01,10:00
2825,40.0,2024-10-01,10:15
2826,40.0,2024-10-01,10:30
2827,40.0,2024-10-01,10:45
2828,40.0,2024-10-01,11:00
2829,40.0,2024-10-01,11:15
2830,40.0,2024-10-01,11:30
2831,40.0,2024-10-01,11:45
2832,40.0,2024-10-01,12:00
2833,40.0,2024-10-01,12:15
2834,40.0,2024-10-01,12:30
2835,40.0,2024-10-01,12:45
2836,40.0,2024-10-01,13:00
2837,40.0,2024-10-01,13:15
2838,40.0,2024-10-01,13:30
2839,40.0,2024-10-01,13:45
2840,40.0,2024-10-01,14:00
2841,40.0,2024-10-01,14:15
2842,40.0,2024-10-01,14:30
2843,40.0,2024-10-01,14:45
2844,40.0,2024-10-01,15:00
2845,40.0,2024-10-01,15:15
2846,40.0,2024-10-01,15:30
2847,40.0,2024-10-01,15:45
2848,40.0,2024-10-01,16:00
2849,129.28,2024-10-01,16:15
2850,129.52,2024-10-01,16:30
2851,129.94,2024-10-01,16:45
2852,139.47,2024-10-01,17:00
2853,179.71,2024-10-01,17:15
2854,172.74,2024-10-01,17:30
2855,218.57,2024-10-01,17:45
2856,253.18,2024-10-01,18:00
2857,402.57,2024-10-01,18:15
2858,401.9,2024-10-01,18:30
2859,379.35,2024-10-01,18:45
2860,500.0,2024-10-01,19:00
2861,450.0,2024-10-01,19:15
2862,450.0,2024-10-01,19:30
2863,450.0,2024-10-01,19:45
2864,450.0,2024-10-01,20:00
2865,500.0,2024-10-01,20:15
2866,500.0,2024-10-01,20:30
2867,500.0,2024-10-01,20:45
2868,490.0,2024-10-01,21:00
2869,470.0,2024-10-01,21:15
2870,450.0,2024-10-01,21:30
2871,490.0,2024-10-01,21:45
2872,470.0,2024-10-01,22:00
2873,550.0,2024-10-01,22:15
2874,520.0,2024-10-01,22:30
2875,500.0,2024-10-01,22:45
2876,500.0,2024-10-01,23:00
2877,450.0,2024-10-01,23:15
2878,450.0,2024-10-01,23:30
2879,410.0,2024-10-01,23:45
2880,420.0,2024-10-01,24:00
2881,400.0,2024-10-02,00:15
2882,450.0,2024-10-02,00:30
2883,453.85,2024-10-02,00:45
2884,362.63,2024-10-02,01:00
2885,390.55,2024-10-02,01:15
2886,384.39,2024-10-02,01:30
2887,405.16,2024-10-02,01:45
2888,408.84,2024-10-02,02:00
2889,414.19,2024-10-02,02:15
2890,402.61,2024-10-02,02:30
2891,404.44,2024-10-02,02:45
2892,415.34,2024-10-02,03:00
2893,385.17,2024-10-02,03:15
2894,394.59,2024-10-02,03:30
2895,387.66,2024-10-02,03:45
2896,387.99,2024-10-02,04:00
2897,387.23,2024-10-02,04:15
2898,390.08,2024-10-02,04:30
2899,394.42,2024-10-02,04:45
2900,394.83,2024-10-02,05:00
2901,386.79,2024-10-02,05:15
2902,415.65,2024-10-02,05:30
2903,404.1,2024-10-02,05:45
2904,417.63,2024-10-02,06:00
2905,417.64,2024-10-02,06:15
2906,417.36,2024-10-02,06:30
2907,417.09,2024-10-02,06:45
2908,421.35,2024-10-02,07:00
2909,322.93,2024-10-02,07:15
2910,267.24,2024-10-02,07:30
2911,249.86,2024-10-02,07:45
2912,249.23,2024-10-02,08:00
2913,40.0,2024-10-02,08:15
2914,40.0,2024-10-02,08:30
2915,40.0,2024-10-02,08:45
2916,40.0,2024-10-02,09:00
2917,260.82,2024-10-02,09:15
2918,296.35,2024-10-02,09:30
2919,240.17,2024-10-02,09:45
2920,115.49,2024-10-02,10:00
2921,451.15,2024-10-02,10:15
2922,453.13,2024-10-02,10:30
2923,460.42,2024-10-02,10:45
2924,456.71,2024-10-02,11:00
2925,421.54,2024-10-02,11:15
2926,419.23,2024-10-02,11:30
2927,423.27,2024-10-02,11:45
2928,429.5,2024-10-02,12:00
2929,363.25,2024-10-02,12:15
2930,368.36,2024-10-02,12:30
2931,358.33,2024-10-02,12:45
2932,365.44,2024-10-02,13:00
2933,333.31,2024-10-02,13:15
2934,333.06,2024-10-02,13:30
2935,330.42,2024-10-02,13:45
2936,332.06,2024-10-02,14:00
2937,327.34,2024-10-02,14:15
2938,324.46,2024-10-02,14:30
2939,328.1,2024-10-02,14:45
2940,328.84,2024-10-02,15:00
2941,411.73,2024-10-02,15:15
2942,408.94,2024-10-02,15:30
2943,397.29,2024-10-02,15:45
2944,400.06,2024-10-02,16:00
2945,410.42,2024-10-02,16:15
2946,413.91,2024-10-02,16:30
2947,416.68,2024-10-02,16:45
2948,494.04,2024-10-02,17:00
2949,329.72,2024-10-02,17:15
2950,295.77,2024-10-02,17:30
2951,292.21,2024-10-02,17:45
2952,302.76,2024-10-02,18:00
2953,297.52,2024-10-02,18:15
2954,321.47,2024-10-02,18:30
2955,355.03,2024-10-02,18:45
2956,333.72,2024-10-02,19:00
2957,335.94,2024-10-02,19:15
2958,332.15,2024-10-02,19:30
2959,328.28,2024-10-02,19:45
2960,328.05,2024-10-02,20:00
2961,315.52,2024-10-02,20:15
2962,311.22,2024-10-02,20:30
2963,206.42,2024-10-02,20:45
2964,200.0,2024-10-02,21:00
2965,200.0,2024-10-02,21:15
2966,200.0,2024-10-02,21:30
2967,150.0,2024-10-02,21:45
2968,50.0,2024-10-02,22:00
2969,200.0,2024-10-02,22:15
2970,200.0,2024-10-02,22:30
2971,200.0,2024-10-02,22:45
2972,200.0,2024-10-02,23:00
2973,380.0,2024-10-02,23:15
2974,350.0,2024-10-02,23:30
2975,350.0,2024-10-02,23:45
2976,350.0,2024-10-02,24:00
2977,50.0,2024-10-03,00:15
2978,180.0,2024-10-03,00:30
2979,150.0,2024-10-03,00:45
2980,120.0,2024-10-03,01:00
2981,50.0,2024-10-03,01:15
2982,49.24,2024-10-03,01:30
2983,49.23,2024-10-03,01:45
2984,49.23,2024-10-03,02:00
2985,49.13,2024-10-03,02:15
2986,49.21,2024-10-03,02:30
2987,49.19,2024-10-03,02:45
2988,49.2,2024-10-03,03:00
2989,86.35,2024-10-03,03:15
2990,76.58,2024-10-03,03:30
2991,49.12,2024-10-03,03:45
2992,77.05,2024-10-03,04:00
2993,49.15,2024-10-03,04:15
2994,49.24,2024-10-03,04:30
2995,49.23,2024-10-03,04:45
2996,49.25,2024-10-03,05:00
2997,49.26,2024-10-03,05:15
2998,48.26,2024-10-03,05:30
2999,40.0,2024-10-03,05:45
3000,40.0,2024-10-03,06:00
3001,40.0,2024-10-03,06:15
3002,40.0,2024-10-03,06:30
3003,40.0,2024-10-03,06:45
3004,40.0,2024-10-03,07:00
3005,40.0,2024-10-03,07:15
3006,40.0,2024-10-03,07:30
3007,40.0,2024-10-03,07:45
3008,40.0,2024-10-03,08:00
3009,40.0,2024-10-03,08:15
3010,40.0,2024-10-03,08:30
3011,40.0,2024-10-03,08:45
3012,40.0,2024-10-03,09:00
3013,40.0,2024-10-03,09:15
3014,40.0,2024-10-03,09:30
3015,40.0,2024-10-03,09:45
3016,40.0,2024-10-03,10:00
3017,40.0,2024-10-03,10:15
3018,40.0,2024-10-03,10:30
3019,40.0,2024-10-03,10:45
3020,40.0,2024-10-03,11:00
3021,40.0,2024-10-03,11:15
3022,40.0,2024-10-03,11:30
3023,40.0,2024-10-03,11:45
3024,40.0,2024-10-03,12:00
3025,40.0,2024-10-03,12:15
3026,40.0,2024-10-03,12:30
3027,40.0,2024-10-03,12:45
3028,40.0,2024-10-03,13:00
3029,40.0,2024-10-03,13:15
3030,40.0,2024-10-03,13:30
3031,40.0,2024-10-03,13:45
3032,40.0,2024-10-03,14:00
3033,40.0,2024-10-03,14:15
3034,40.0,2024-10-03,14:30
3035,40.0,2024-10-03,14:45
3036,40.0,2024-10-03,15:00
3037,40.0,2024-10-03,15:15
3038,40.0,2024-10-03,15:30
3039,40.0,2024-10-03,15:45
3040,40.0,2024-10-03,16:00
3041,45.28,2024-10-03,16:15
3042,40.0,2024-10-03,16:30
3043,40.0,2024-10-03,16:45
3044,40.0,2024-10-03,17:00
3045,40.0,2024-10-03,17:15
3046,40.0,2024-10-03,17:30
3047,47.38,2024-10-03,17:45
3048,83.58,2024-10-03,18:00
3049,85.55,2024-10-03,18:15
3050,84.46,2024-10-03,18:30
3051,83.15,2024-10-03,18:45
3052,70.0,2024-10-03,19:00
3053,160.0,2024-10-03,19:15
3054,280.0,2024-10-03,19:30
3055,300.0,2024-10-03,19:45
3056,280.0,2024-10-03,20:00
3057,300.0,2024-10-03,20:15
3058,300.0,2024-10-03,20:30
3059,310.0,2024-10-03,20:45
3060,310.0,2024-10-03,21:00
3061,340.0,2024-10-03,21:15
3062,340.0,2024-10-03,21:30
3063,350.0,2024-10-03,21:45
3064,350.0,2024-10-03,22:00
3065,430.0,2024-10-03,22:15
3066,440.0,2024-10-03,22:30
3067,440.0,2024-10-03,22:45
3068,430.0,2024-10-03,23:00
3069,489.0,2024-10-03,23:15
3070,500.0,2024-10-03,23:30
3071,489.0,2024-10-03,23:45
3072,500.0,2024-10-03,24:00
3073,200.0,2024-10-04,00:15
3074,450.0,2024-10-04,00:30
3075,450.0,2024-10-04,00:45
3076,450.0,2024-10-04,01:00
3077,400.0,2024-10-04,01:15
3078,420.0,2024-10-04,01:30
3079,420.0,2024-10-04,01:45
3080,420.0,2024-10-04,02:00
3081,450.0,2024-10-04,02:15
3082,420.0,2024-10-04,02:30
3083,430.0,2024-10-04,02:45
3084,450.0,2024-10-04,03:00
3085,450.0,2024-10-04,03:15
3086,480.0,2024-10-04,03:30
3087,450.0,2024-10-04,03:45
3088,460.0,2024-10-04,04:00
3089,500.0,2024-10-04,04:15
3090,500.0,2024-10-04,04:30
3091,500.0,2024-10-04,04:45
3092,450.0,2024-10-04,05:00
3093,480.0,2024-10-04,05:15
3094,500.0,2024-10-04,05:30
3095,450.0,2024-10-04,05:45
3096,450.0,2024-10-04,06:00
3097,470.0,2024-10-04,06:15
3098,479.0,2024-10-04,06:30
3099,480.0,2024-10-04,06:45
3100,480.0,2024-10-04,07:00
3101,450.0,2024-10-04,07:15
3102,410.0,2024-10-04,07:30
3103,400.0,2024-10-04,07:45
3104,374.0,2024-10-04,08:00
3105,170.0,2024-10-04,08:15
3106,49.32,2024-10-04,08:30
3107,40.0,2024-10-04,08:45
3108,40.0,2024-10-04,09:00
3109,50.31,2024-10-04,09:15
3110,50.4,2024-10-04,09:30
3111,70.75,2024-10-04,09:45
3112,70.91,2024-10-04,10:00
3113,40.0,2024-10-04,10:15
3114,40.0,2024-10-04,10:30
3115,40.0,2024-10-04,10:45
3116,45.19,2024-10-04,11:00
3117,40.0,2024-10-04,11:15
3118,40.0,2024-10-04,11:30
3119,40.0,2024-10-04,11:45
3120,45.22,2024-10-04,12:00
3121,40.0,2024-10-04,12:15
3122,40.0,2024-10-04,12:30
3123,40.0,2024-10-04,12:45
3124,40.0,2024-10-04,13:00
3125,40.0,2024-10-04,13:15
3126,40.0,2024-10-04,13:30
3127,40.0,2024-10-04,13:45
3128,40.0,2024-10-04,14:00
3129,40.0,2024-10-04,14:15
3130,40.0,2024-10-04,14:30
3131,40.0,2024-10-04,14:45
3132,40.0,2024-10-04,15:00
3133,40.0,2024-10-04,15:15
3134,40.0,2024-10-04,15:30
3135,40.0,2024-10-04,15:45
3136,44.64,2024-10-04,16:00
3137,139.64,2024-10-04,16:15
3138,192.36,2024-10-04,16:30
3139,254.29,2024-10-04,16:45
3140,197.85,2024-10-04,17:00
3141,232.74,2024-10-04,17:15
3142,328.07,2024-10-04,17:30
3143,360.34,2024-10-04,17:45
3144,389.56,2024-10-04,18:00
3145,459.84,2024-10-04,18:15
3146,516.08,2024-10-04,18:30
3147,517.93,2024-10-04,18:45
3148,414.36,2024-10-04,19:00
3149,333.0,2024-10-04,19:15
3150,319.78,2024-10-04,19:30
3151,330.38,2024-10-04,19:45
3152,308.15,2024-10-04,20:00
3153,339.06,2024-10-04,20:15
3154,325.79,2024-10-04,20:30
3155,316.82,2024-10-04,20:45
3156,305.41,2024-10-04,21:00
3157,315.36,2024-10-04,21:15
3158,316.28,2024-10-04,21:30
3159,314.18,2024-10-04,21:45
3160,307.28,2024-10-04,22:00
3161,328.02,2024-10-04,22:15
3162,297.69,2024-10-04,22:30
3163,282.21,2024-10-04,22:45
3164,262.86,2024-10-04,23:00
3165,288.18,2024-10-04,23:15
3166,278.36,2024-10-04,23:30
3167,275.97,2024-10-04,23:45
3168,272.06,2024-10-04,24:00
3169,306.32,2024-10-05,00:15
3170,322.22,2024-10-05,00:30
3171,331.58,2024-10-05,00:45
3172,330.93,2024-10-05,01:00
3173,319.87,2024-10-05,01:15
3174,331.55,2024-10-05,01:30
3175,336.46,2024-10-05,01:45
3176,316.42,2024-10-05,02:00
3177,403.2,2024-10-05,02:15
3178,314.22,2024-10-05,02:30
3179,377.01,2024-10-05,02:45
3180,383.51,2024-10-05,03:00
3181,418.24,2024-10-05,03:15
3182,433.63,2024-10-05,03:30
3183,418.3,2024-10-05,03:45
3184,427.54,2024-10-05,04:00
3185,436.81,2024-10-05,04:15
3186,436.74,2024-10-05,04:30
3187,433.6,2024-10-05,04:45
3188,433.25,2024-10-05,05:00
3189,420.0,2024-10-05,05:15
3190,450.0,2024-10-05,05:30
3191,400.0,2024-10-05,05:45
3192,400.0,2024-10-05,06:00
3193,400.0,2024-10-05,06:15
3194,400.0,2024-10-05,06:30
3195,400.0,2024-10-05,06:45
3196,400.0,2024-10-05,07:00
3197,400.0,2024-10-05,07:15
3198,380.0,2024-10-05,07:30
3199,350.0,2024-10-05,07:45
3200,350.0,2024-10-05,08:00
3201,160.0,2024-10-05,08:15
3202,70.0,2024-10-05,08:30
3203,40.0,2024-10-05,08:45
3204,40.0,2024-10-05,09:00
3205,110.1,2024-10-05,09:15
3206,65.71,2024-10-05,09:30
3207,87.58,2024-10-05,09:45
3208,154.1,2024-10-05,10:00
3209,168.65,2024-10-05,10:15
3210,170.39,2024-10-05,10:30
3211,183.77,2024-10-05,10:45
3212,216.85,2024-10-05,11:00
3213,237.56,2024-10-05,11:15
3214,260.27,2024-10-05,11:30
3215,247.01,2024-10-05,11:45
3216,226.65,2024-10-05,12:00
3217,177.09,2024-10-05,12:15
3218,173.28,2024-10-05,12:30
